solute,Year,Month,WaterYear,WaterYearMonth,NE_BBWM_WB,SE_CWT_CWT07,NE_HBEF_WS1,WC_HJA_HJA06,WC_HJA_HJA07,WC_HJA_HJA10,PR_LEF_MPR,PR_LEF_QS,PR_LEF_RI,GL_MEF_S4,GL_MEF_S6,SE_SEF_WS77,GL_TLW_C31,GL_TLW_C33,GL_TLW_C34
TDP,1978,11,1979,1979.0833333333333,NA,NA,NA,3.32594e-4,0.00247588,0.001600208,NA,NA,NA,NA,NA,NA,NA,NA,NA
TDP,1978,12,1979,1979.1666666666667,NA,NA,NA,0.001167213,0.00158694,0.001071587,NA,NA,NA,NA,NA,NA,NA,NA,NA
TDP,1979,1,1979,1979.25,NA,NA,NA,0.001139736,0.001181112,0.001319304,NA,NA,NA,NA,NA,NA,NA,NA,NA
TDP,1979,2,1979,1979.3333333333333,NA,NA,NA,0.001515643,0.002089215,0.002588633,NA,NA,NA,NA,NA,NA,NA,NA,NA
TDP,1979,3,1979,1979.4166666666667,NA,NA,NA,0.003020581,0.003865782,0.003512515,NA,NA,NA,NA,NA,NA,NA,NA,NA
TDP,1979,4,1979,1979.5,NA,NA,NA,0.001445418,0.001357638,0.00312782,NA,NA,NA,NA,NA,NA,NA,NA,NA
TDP,1979,5,1979,1979.5833333333333,NA,NA,NA,0.002258245,0.002969088,0.003103365,NA,NA,NA,NA,NA,NA,NA,NA,NA
TDP,1979,6,1979,1979.6666666666667,NA,NA,NA,9.72504e-4,0.001167183,0.001706134,NA,NA,NA,NA,NA,NA,NA,NA,NA
TDP,1979,7,1979,1979.75,NA,NA,NA,0.0014352,0.001869295,0.002604651,NA,NA,NA,NA,NA,NA,NA,NA,NA
TDP,1979,8,1979,1979.8333333333333,NA,NA,NA,0.002337047,0.003143322,0.003799163,NA,NA,NA,NA,NA,NA,NA,NA,NA
TDP,1979,9,1979,1979.9166666666667,NA,NA,NA,5.89474e-4,8.39161e-4,8.31169e-4,NA,NA,NA,NA,NA,NA,NA,NA,NA
TDP,1978,11,1979,1979.0833333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TDP,1978,12,1979,1979.1666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TDP,1979,1,1979,1979.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TDP,1979,2,1979,1979.3333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TDP,1979,3,1979,1979.4166666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TDP,1979,4,1979,1979.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TDP,1979,5,1979,1979.5833333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TDP,1979,6,1979,1979.6666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TDP,1979,7,1979,1979.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TDP,1979,8,1979,1979.8333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TDP,1979,9,1979,1979.9166666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TDP,1979,10,1979,1980,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TDP,1978,10,1979,1979,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TDP,1978,11,1979,1979.0833333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TDP,1978,12,1979,1979.1666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TDP,1979,1,1979,1979.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TDP,1979,2,1979,1979.3333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TDP,1979,3,1979,1979.4166666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TDP,1979,4,1979,1979.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TDP,1979,5,1979,1979.5833333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TDP,1979,6,1979,1979.6666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TDP,1979,7,1979,1979.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TDP,1979,8,1979,1979.8333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TDP,1979,9,1979,1979.9166666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TDP,1979,6,1980,1979.6666666666667,NA,NA,1.09835e-4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TDP,1979,7,1980,1979.75,NA,NA,2.4675e-4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TDP,1979,8,1980,1979.8333333333333,NA,NA,1.24388e-4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TDP,1979,9,1980,1979.9166666666667,NA,NA,7.1e-5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TDP,1979,10,1980,1980,NA,NA,5.31e-5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TDP,1979,11,1980,1980.0833333333333,NA,NA,2.81691e-4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TDP,1979,12,1980,1980.1666666666667,NA,NA,4.53e-5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TDP,1980,1,1980,1980.25,NA,NA,4.58e-5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TDP,1980,2,1980,1980.3333333333333,NA,NA,5.38e-5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TDP,1980,3,1980,1980.4166666666667,NA,NA,3.2836e-4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TDP,1980,4,1980,1980.5,NA,NA,5.26162e-4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TDP,1980,5,1980,1980.5833333333333,NA,NA,9.14e-5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TDP,1979,10,1980,1980,NA,NA,NA,0.002089755,0.002577621,9.4e-4,NA,NA,NA,NA,NA,NA,NA,NA,NA
TDP,1979,11,1980,1980.0833333333333,NA,NA,NA,5.16393e-4,4.92718e-4,2.36551e-4,NA,NA,NA,NA,NA,NA,NA,NA,NA
TDP,1979,12,1980,1980.1666666666667,NA,NA,NA,0.004505316,0.006016716,0.00723743,NA,NA,NA,NA,NA,NA,NA,NA,NA
TDP,1980,1,1980,1980.25,NA,NA,NA,0.001736948,0.001934949,0.001695806,NA,NA,NA,NA,NA,NA,NA,NA,NA
TDP,1980,2,1980,1980.3333333333333,NA,NA,NA,0.002412924,0.003258116,0.006903608,NA,NA,NA,NA,NA,NA,NA,NA,NA
TDP,1980,3,1980,1980.4166666666667,NA,NA,NA,7.01139e-4,9.83874e-4,0.001937885,NA,NA,NA,NA,NA,NA,NA,NA,NA
TDP,1980,4,1980,1980.5,NA,NA,NA,0.001885602,0.00327415,0.005170086,NA,NA,NA,NA,NA,NA,NA,NA,NA
TDP,1980,5,1980,1980.5833333333333,NA,NA,NA,6.38348e-4,9.49474e-4,0.001639073,NA,NA,NA,NA,NA,NA,NA,NA,NA
TDP,1980,6,1980,1980.6666666666667,NA,NA,NA,0.001253057,0.002024096,0.002434476,NA,NA,NA,NA,NA,NA,NA,NA,NA
TDP,1980,7,1980,1980.75,NA,NA,NA,0.001935484,0.003063918,0.003908257,NA,NA,NA,NA,NA,NA,NA,NA,NA
TDP,1980,8,1980,1980.8333333333333,NA,NA,NA,8.55869e-4,0.001161572,0.001777778,NA,NA,NA,NA,NA,NA,NA,NA,NA
TDP,1980,9,1980,1980.9166666666667,NA,NA,NA,0.001875,0.002754579,0.003899083,NA,NA,NA,NA,NA,NA,NA,NA,NA
TDP,1980,1,1980,1980.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TDP,1980,2,1980,1980.3333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TDP,1980,3,1980,1980.4166666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TDP,1980,4,1980,1980.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TDP,1980,5,1980,1980.5833333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TDP,1980,6,1980,1980.6666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TDP,1980,7,1980,1980.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TDP,1980,8,1980,1980.8333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TDP,1980,9,1980,1980.9166666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TDP,1980,10,1980,1981,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TDP,1980,11,1980,1981.0833333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TDP,1980,12,1980,1981.1666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TDP,1979,11,1980,1980.0833333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TDP,1979,12,1980,1980.1666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TDP,1980,1,1980,1980.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TDP,1980,2,1980,1980.3333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TDP,1980,3,1980,1980.4166666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TDP,1980,4,1980,1980.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TDP,1980,5,1980,1980.5833333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TDP,1980,6,1980,1980.6666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TDP,1980,7,1980,1980.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TDP,1980,8,1980,1980.8333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TDP,1980,9,1980,1980.9166666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TDP,1980,10,1980,1981,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TDP,1979,10,1980,1980,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TDP,1979,11,1980,1980.0833333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TDP,1979,12,1980,1980.1666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TDP,1980,1,1980,1980.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TDP,1980,2,1980,1980.3333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TDP,1980,3,1980,1980.4166666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TDP,1980,4,1980,1980.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TDP,1980,5,1980,1980.5833333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TDP,1980,6,1980,1980.6666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TDP,1980,7,1980,1980.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TDP,1980,8,1980,1980.8333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TDP,1980,9,1980,1980.9166666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TDP,1980,10,1981,1981,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TDP,1980,11,1981,1981.0833333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TDP,1980,12,1981,1981.1666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TDP,1981,1,1981,1981.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TDP,1981,2,1981,1981.3333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TDP,1981,3,1981,1981.4166666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TDP,1981,4,1981,1981.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TDP,1981,5,1981,1981.5833333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TDP,1981,6,1981,1981.6666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TDP,1981,7,1981,1981.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TDP,1981,8,1981,1981.8333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TDP,1981,9,1981,1981.9166666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TDP,1980,6,1981,1980.6666666666667,NA,NA,8.1e-5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TDP,1980,7,1981,1980.75,NA,NA,3.42e-5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TDP,1980,8,1981,1980.8333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TDP,1980,9,1981,1980.9166666666667,NA,NA,6.71e-5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TDP,1980,10,1981,1981,NA,NA,8.84e-5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TDP,1980,11,1981,1981.0833333333333,NA,NA,6.89e-6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TDP,1980,12,1981,1981.1666666666667,NA,NA,3.37e-5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TDP,1981,1,1981,1981.25,NA,NA,1.45e-5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TDP,1981,2,1981,1981.3333333333333,NA,NA,2.49279e-4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TDP,1981,3,1981,1981.4166666666667,NA,NA,2.67e-5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TDP,1981,4,1981,1981.5,NA,NA,1.43e-5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TDP,1981,5,1981,1981.5833333333333,NA,NA,1.7e-5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TDP,1980,10,1981,1981,NA,NA,NA,0.001368,0.001854962,0.001714286,NA,NA,NA,NA,NA,NA,NA,NA,NA
TDP,1980,11,1981,1981.0833333333333,NA,NA,NA,0.002347445,0.0042069230000000004,0.004398505,NA,NA,NA,NA,NA,NA,NA,NA,NA
TDP,1980,12,1981,1981.1666666666667,NA,NA,NA,2.00355e-4,3.88734e-4,3.14773e-4,NA,NA,NA,NA,NA,NA,NA,NA,NA
TDP,1981,1,1981,1981.25,NA,NA,NA,0.002854853,0.002906355,0.008526096,NA,NA,NA,NA,NA,NA,NA,NA,NA
TDP,1981,2,1981,1981.3333333333333,NA,NA,NA,0.003400137,0.005656932,0.007610627,NA,NA,NA,NA,NA,NA,NA,NA,NA
TDP,1981,3,1981,1981.4166666666667,NA,NA,NA,0.003456978,0.004198621,0.00069462600000000005,NA,NA,NA,NA,NA,NA,NA,NA,NA
TDP,1981,4,1981,1981.5,NA,NA,NA,6.86035e-4,8.44432e-4,0.005678059,NA,NA,NA,NA,NA,NA,NA,NA,NA
TDP,1981,5,1981,1981.5833333333333,NA,NA,NA,4.57075e-4,5.93012e-4,8.57143e-4,NA,NA,NA,NA,NA,NA,NA,NA,NA
TDP,1981,6,1981,1981.6666666666667,NA,NA,NA,9.37577e-4,0.001296919,0.001153127,NA,NA,NA,NA,NA,NA,NA,NA,NA
TDP,1981,7,1981,1981.75,NA,NA,NA,0.00217661,0.002246763,0.002183824,NA,NA,NA,NA,NA,NA,NA,NA,NA
TDP,1981,8,1981,1981.8333333333333,NA,NA,NA,0.003020654,0.005316633,0.005942857,NA,NA,NA,NA,NA,NA,NA,NA,NA
TDP,1981,9,1981,1981.9166666666667,NA,NA,NA,0.001262806,0.001266055,0.001222749,NA,NA,NA,NA,NA,NA,NA,NA,NA
TDP,1981,1,1981,1981.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TDP,1981,2,1981,1981.3333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TDP,1981,3,1981,1981.4166666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TDP,1981,4,1981,1981.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TDP,1981,5,1981,1981.5833333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TDP,1981,6,1981,1981.6666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TDP,1981,7,1981,1981.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TDP,1981,8,1981,1981.8333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TDP,1981,9,1981,1981.9166666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TDP,1981,10,1981,1982,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TDP,1981,11,1981,1982.0833333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TDP,1981,12,1981,1982.1666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TDP,1980,11,1981,1981.0833333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TDP,1980,12,1981,1981.1666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TDP,1981,1,1981,1981.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TDP,1981,2,1981,1981.3333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TDP,1981,3,1981,1981.4166666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TDP,1981,4,1981,1981.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TDP,1981,5,1981,1981.5833333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TDP,1981,6,1981,1981.6666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TDP,1981,7,1981,1981.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TDP,1981,8,1981,1981.8333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TDP,1981,9,1981,1981.9166666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TDP,1981,10,1981,1982,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TDP,1980,10,1981,1981,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TDP,1980,11,1981,1981.0833333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TDP,1980,12,1981,1981.1666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TDP,1981,1,1981,1981.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TDP,1981,2,1981,1981.3333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TDP,1981,3,1981,1981.4166666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TDP,1981,4,1981,1981.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TDP,1981,5,1981,1981.5833333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TDP,1981,6,1981,1981.6666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TDP,1981,7,1981,1981.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TDP,1981,8,1981,1981.8333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TDP,1981,9,1981,1981.9166666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TDP,1981,6,1981,1981.6666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TDP,1981,7,1981,1981.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TDP,1981,8,1981,1981.8333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TDP,1981,9,1981,1981.9166666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TDP,1981,10,1981,1982,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TDP,1981,11,1981,1982.0833333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TDP,1981,12,1981,1982.1666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TDP,1982,1,1981,1982.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TDP,1982,2,1981,1982.3333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.91018e-5,5.92e-7,2.7e-6
TDP,1982,3,1981,1982.4166666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.09726e-5,1.25e-6,1.17e-6
TDP,1982,4,1981,1982.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.96925e-5,7.54e-6,4.03e-6
TDP,1982,5,1981,1982.5833333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.25993e-5,3.36e-6,6.16e-5
TDP,1981,10,1982,1982,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TDP,1981,11,1982,1982.0833333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TDP,1981,12,1982,1982.1666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TDP,1982,1,1982,1982.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TDP,1982,2,1982,1982.3333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TDP,1982,3,1982,1982.4166666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TDP,1982,4,1982,1982.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TDP,1982,5,1982,1982.5833333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TDP,1982,6,1982,1982.6666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TDP,1982,7,1982,1982.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TDP,1982,8,1982,1982.8333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TDP,1982,9,1982,1982.9166666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TDP,1981,6,1982,1981.6666666666667,NA,NA,1.87e-5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TDP,1981,7,1982,1981.75,NA,NA,1.77701e-4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TDP,1981,8,1982,1981.8333333333333,NA,NA,4.87372e-4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TDP,1981,9,1982,1981.9166666666667,NA,NA,3.42e-5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TDP,1981,10,1982,1982,NA,NA,1.91966e-4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TDP,1981,11,1982,1982.0833333333333,NA,NA,7.23e-5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TDP,1981,12,1982,1982.1666666666667,NA,NA,3.71e-5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TDP,1982,1,1982,1982.25,NA,NA,1.0434e-4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TDP,1982,2,1982,1982.3333333333333,NA,NA,3.91e-5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TDP,1982,3,1982,1982.4166666666667,NA,NA,3.66e-5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TDP,1982,4,1982,1982.5,NA,NA,3.25521e-4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TDP,1982,5,1982,1982.5833333333333,NA,NA,1.22639e-4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TDP,1981,10,1982,1982,NA,NA,NA,0.002750645,0.004152905,0.005620708,NA,NA,NA,NA,NA,NA,NA,NA,NA
