Year,Month ,Water Year,"Water Year, Month",CSMeanTempC,CSPrecipitationmm,Runoffmm,StrCamgL,StrTOCTCICmgL,StrNH4NmgL,StrNO3NO2NmgL,StrTPmgL,StrSO4SmgL,depNH4Nkgha,depNO3Nkgha,depTotNkgha,depSO4Skgha,NAMGridTempC,NAMGridPrecipitationmm,FWACamgL,FWATOCTCICmgL,FWANH4NmgL,FWANO3NO2NmgL,FWATDPmgL,FWASO4SmgL,
1993,2,1993,19932,-11.26785714,3.7,0,N/A,N/A,N/A,N/A,N/A,N/A,7.66E-05,0.001449293,0.001525932,0.000350898,-11.08500004,1.929999948,N/A,N/A,N/A,N/A,N/A,N/A,
1993,3,1993,19933,-3.387096774,30.7,5.8442,3.6,24.6,0.28,N/A,0.24,N/A,0.009989339,0.009484946,0.019474285,0.012315058,-3.204999924,15.57999992,0.203340064,1.389490435,0.015815338,N/A,0.013556004,N/A,
1993,4,1993,19934,3.1,72.5,43.5107,1.7,36.05,0.01,N/A,0.02875,N/A,0.012551613,0.014208822,0.026760435,0.028043675,3.855000019,59.25999832,0.112273073,2.333861786,0.000667123,N/A,0.002045991,N/A,
1993,5,1993,19935,10.27419355,67.8,24.4057,2.4,41.75,0.07,N/A,0.06,N/A,0.017292283,0.012766498,0.030058781,0.014056967,11.06999969,78.43000031,0.096816727,1.691393814,0.002505726,N/A,0.002434349,N/A,
1993,6,1993,19936,14.61666667,105.3,13.591,2.95,42.8,0.015,N/A,0.04375,N/A,0.029305918,0.024040771,0.05334669,0.036019651,14.93999958,100.7699966,0.471637849,6.457589581,0.002685674,N/A,0.008624844,N/A,
1993,7,1993,19937,17.62903226,203.4,55.927,3.35,54.8,0.075,N/A,0.06,N/A,0.032294225,0.028458795,0.060753019,0.042925614,17.86000061,177.0899963,0.077854346,1.254938759,0.002397268,N/A,0.001385234,N/A,
1993,8,1993,19938,17.69354839,89.1,6.5531,4.2,52.6,0.09,N/A,0.04,N/A,0.0183517,0.014427019,0.032778719,0.022598503,18.38500023,102.7099991,0.062233142,0.779396011,0.001333567,N/A,0.000592697,N/A,
1993,9,1993,19939,9.15,69.8,6.7176,2.9,48.95,0.02,N/A,0.0175,N/A,0.02648159,0.018387377,0.044868967,0.028380815,9.600000381,60,0.117336549,1.980560021,0.000809218,N/A,0.000708065,N/A,
1993,10,1993,199310,3.016129032,27.8,2.767,2.7,38,0.04,N/A,0.11,N/A,0.008041293,0.005698586,0.01373988,0.008287711,4.34499979,23.87000084,0.094748825,1.333501988,0.001403686,N/A,0.003860137,N/A,
1993,11,1994,199411,-5.766666667,63.6,5.0383,2.5,38.6,0.01,N/A,0.0175,N/A,0.004795086,0.012187695,0.016982782,0.005314055,-5.199999809,36.11999893,0.067819521,1.047133402,0.000271278,N/A,0.000474737,N/A,
1993,12,1994,199412,-10.75806452,33.2,1.1241,N/A,N/A,N/A,N/A,N/A,N/A,0.005991987,0.01171414,0.017706127,0.008136726,-10.18500042,23.79000092,N/A,N/A,N/A,N/A,N/A,N/A,
1994,1,1994,19941,-21.41935484,24.5,0,N/A,N/A,N/A,N/A,N/A,N/A,0.000359433,0.002579428,0.002938862,0.001429704,-20.66500092,18.87000084,N/A,N/A,N/A,N/A,N/A,N/A,
1994,2,1994,19942,-14.76785714,18.2,0,N/A,N/A,N/A,N/A,N/A,N/A,0.000686728,0.004385279,0.005072007,0.000839356,-14.94999981,12.75,N/A,N/A,N/A,N/A,N/A,N/A,
1994,3,1994,19943,-1.935483871,30.5,3.4391,N/A,N/A,N/A,N/A,N/A,N/A,0.011413484,0.009120828,0.020534312,0.008014348,-1.74000001,19.02000046,N/A,N/A,N/A,N/A,N/A,N/A,
1994,4,1994,19944,3.6,72.1,56.6164,1.5,25.4,0.06,N/A,0.04,N/A,0.014652027,0.010727197,0.025379225,0.012555544,4.28000021,64.90000153,0.085390452,1.445944991,0.003415618,N/A,0.002277079,N/A,
1994,5,1994,19945,12.25806452,66.1,21.1824,1.7,32.2,0.01,N/A,0.04,N/A,0.031219954,0.026461298,0.057681252,0.02680194,12.75,46.11999893,0.074011443,1.401863811,0.000435361,N/A,0.001741446,N/A,
1994,6,1994,19946,17.18333333,221.1,52.8106,2.7,43.5,0.87,N/A,0.0175,N/A,0.078905968,0.049960975,0.128866943,0.05859189,17.53000069,178.6100006,0.019356341,0.311852166,0.006237043,N/A,0.000125458,N/A,
1994,7,1994,19947,18.01612903,96.2,15.6007,3.6,49.3,0.01,N/A,0.06,N/A,0.020122653,0.023922867,0.04404552,0.027807852,18.25499916,101.8000031,0.049290096,0.675000481,0.000136917,N/A,0.000821502,N/A,
1994,8,1994,19948,16.38709677,110.8,5.7466,3.4,47.45,0.025,N/A,0.085,N/A,0.043579939,0.023954119,0.067534058,0.025598253,16.94499969,65.58999634,0.13864546,1.866033829,0.001080813,N/A,0.003850451,N/A,
1994,9,1994,19949,14.13333333,77.3,13.0182,3.25,47.45,0.02,N/A,0.03375,N/A,0.038014132,0.025602064,0.063616196,0.033235663,14.25500011,75.91999817,0.118423438,1.758354458,0.000730823,N/A,0.001342236,N/A,
1994,10,1994,199410,8.096774194,66.5,11.3388,2.85,43.1,0.01,N/A,0.02875,N/A,N/A,N/A,N/A,N/A,8.515000343,68.23000336,0.129958197,2.040710657,0.000470861,N/A,0.001035934,N/A,
1994,11,1995,199511,N/A,50,N/A,2.6,38.7,0.01,N/A,0.0175,N/A,0.0173171,0.011132993,0.028450092,0.014315318,0.059999902,37.88999939,0.13525594,2.013232638,0.000520215,N/A,0.000910377,N/A,
1994,12,1995,199512,N/A,16.7,N/A,3.25,44.5,0.01,N/A,0.03375,N/A,0.002749911,0.007456396,0.010206307,0.002932593,-6.769999981,11.15999985,0.194004092,2.87173739,0.000656525,N/A,0.001316609,N/A,
1995,1,1995,19951,N/A,28.8,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.004060364,0.008221355,0.012281719,0.006144112,-12.14999962,21.64999962,N/A,N/A,N/A,N/A,N/A,N/A,
1995,2,1995,19952,N/A,23.4,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.002273423,0.006255682,0.008529104,0.002346515,-12.81000042,16.26000023,N/A,N/A,N/A,N/A,N/A,N/A,
1995,3,1995,19953,N/A,24.2,N/A,1,19.5,0.04,0.01,0.0175,0.4329,0.006859053,0.009560131,0.016419184,0.006875852,-2.474999905,24.10000038,0.05711778,1.113796712,0.002284711,0.000571178,0.000999561,0.024726287,
1995,4,1995,19954,N/A,41.4,N/A,1.9,28.9,0.015,0.015,0.055,0.2331,0.00559581,0.005305799,0.010901609,0.006471619,1.549999952,31.40999985,0.090183539,1.342028239,0.000663123,0.000663123,0.00254396,0.010117613,
1995,5,1995,19955,N/A,65.6,N/A,2.15,32.2,0.01,0.025,0.065,0.074925,0.015772258,0.016840789,0.032613047,0.01780041,11.39999962,56.54999924,0.186806138,3.201675782,0.000989699,0.003587639,0.005319652,0.011740845,
1995,6,1995,19956,N/A,54.3,N/A,3.35,38.85,0.03,0.01,0.245,0.01665,0.012464515,0.012721568,0.025186082,0.019946805,19.90500069,32.65000153,0.136934321,1.656322587,0.001019724,0.000437024,0.013110733,0.000727646,
1995,7,1995,19957,N/A,192.7,N/A,3.6,51.8,0.01,0.01,0.1,0.01998,0.043689594,0.02888445,0.072574043,0.036785681,18.79999924,174.8099976,0.192122908,2.766112891,0.000534404,0.000534404,0.005396562,0.001058995,
1995,8,1995,19958,N/A,91.9,N/A,3.65,53.2,0.065,0.01,0.065,0.02331,0.032809941,0.025202937,0.058012878,0.034887808,19.60499954,125.1699982,0.138311487,1.995913124,0.002609368,0.000369436,0.002748055,0.000861156,
1995,9,1995,19959,N/A,164,N/A,3.4,47.3,0.045,0.01,0.045,0.02331,0.042226329,0.029445177,0.071671506,0.039703229,12.42000008,68.72000122,0.283955536,3.916472346,0.005450748,0.000835163,0.004483598,0.001946766,
1995,10,1995,199510,N/A,100.9,N/A,3.1,42.35,0.01,0.01,0.025,0.078255,0.013891044,0.012014481,0.025905525,0.012965283,5.900000095,127.6500015,0.24620921,3.3020472,0.000816664,0.000816664,0.002389496,0.010213168,
1995,11,1996,199611,N/A,N/A,N/A,2.8,40.4,0.01,0.05,0.015,0.078255,0.004953038,0.007205036,0.012158074,0.006166897,-7.71999979,32.72000122,0.08173742,1.208597893,0.000296576,0.001613266,0.000510057,0.00160445,
1995,12,1996,199612,N/A,N/A,N/A,2.65,42.3,0.015,0.055,0.02,0.02331,0.002925038,0.012741257,0.015666296,0.003923608,-13.00500011,35.04000092,0.160729845,2.558710471,0.000845677,0.003234073,0.001194198,0.001391838,
1996,1,1996,19961,N/A,N/A,N/A,2.5,40.95,0.025,0.04,0.02875,0.044955,0.003597557,0.010389395,0.013986952,0.003787425,-19.40999985,38.77999878,0.157894737,2.586315789,0.001578947,0.002526316,0.001815789,0.002839263,
1996,2,1996,19962,N/A,N/A,N/A,2.5,38.7,0.015,0.065,0.05,0.02331,0.006383613,0.009524154,0.015907767,0.01296993,-12.63500023,30.01000023,0.128205128,1.984615385,0.000769231,0.003333333,0.002564103,0.001195385,
1996,3,1996,19963,N/A,N/A,N/A,5.1,38.7,0.04,0.06,0.065,0.02331,0.007007905,0.011411581,0.018419485,0.006251615,-8.369999886,13.68000031,0.377777778,2.866666667,0.002962963,0.004444444,0.004814815,0.001726667,
1996,4,1996,19964,N/A,N/A,N/A,1.7,24.6,0.05,0.01,0.03,0.1998,0.016219162,0.010981239,0.027200401,0.00840327,1.210000038,37.47999954,0.102038643,1.476559193,0.003001137,0.000600227,0.001800682,0.011992542,
1996,5,1996,19965,N/A,N/A,N/A,2.633333333,26.33333333,0.033333333,0.053333333,0.03,0.08547,0.022157067,0.02044858,0.042605646,0.021421691,10.18999958,42.95999908,0.227765621,2.529967517,0.00371368,0.002491407,0.002694909,0.016387166,
1996,6,1996,19966,N/A,N/A,N/A,2.65,37.15,0.035,0.145,0.055,0.078255,0.019167868,0.034015246,0.053183114,0.027962827,17.27499962,100.1500015,0.347129265,4.724747375,0.006369751,0.014075131,0.008057415,0.016492131,
1996,7,1996,19967,N/A,N/A,N/A,3.35,48.8,0.015,0.115,0.05,0.02331,0.014443635,0.014695218,0.029138853,0.01569901,18.12999916,131.5599976,0.117835819,1.692016937,0.000508337,0.003766503,0.001732915,0.000807885,
1996,8,1996,19968,N/A,N/A,N/A,4.85,48.95,0.01,0.015,0.06,0.02331,0.01754464,0.012710787,0.030255427,0.021891371,19.24500084,52.06999969,0.18338552,2.102030553,0.000395673,0.00076383,0.002374039,0.000922314,
1996,9,1996,19969,N/A,N/A,N/A,3.8,42.25,0.015,0.02,0.065,0.02331,0.018011702,0.017361712,0.035373414,0.032659017,13.55500031,91.23999786,0.122499169,1.361997341,0.000483549,0.000644732,0.002095381,0.000751436,
1996,10,1996,199610,N/A,N/A,N/A,3.5,47.6,0.07,0.025,0.03,0.044955,0.00896196,0.011219458,0.020181418,0.015317518,6.150000095,104.7099991,0.088624265,1.272827919,0.001690122,0.000780108,0.000812584,0.001663346,
1996,11,1997,199711,N/A,N/A,N/A,3.05,44.7,0.05,0.025,0.03,0.044955,0.011657517,0.018284975,0.029942492,0.014533113,-7.150000095,73.16999817,0.184709268,2.541982405,0.003057645,0.001348113,0.001834587,0.003531422,
1996,12,1997,199712,N/A,N/A,N/A,3.1,50,0.05,0.03,0.03,0.02331,0.001912258,0.010036687,0.011948945,0.005779049,-13.23499966,30.39999962,0.110304116,1.779098644,0.001779099,0.001067459,0.001067459,0.000829416,
1997,1,1997,19971,N/A,N/A,N/A,4.2,48.5,0.085,0.01,0.11,0.044955,0.002820633,0.009352439,0.012173072,0.004304849,-15.67000008,40.95999908,0.21,2.425,0.00425,0.0005,0.0055,0.00224775,
1997,2,1997,19972,N/A,N/A,N/A,4.2,50.9,0.065,0.01,0.13,0.02331,0.003403142,0.013270528,0.01667367,0.003756284,-10.14000034,5.409999847,0.304663212,3.686470927,0.004858952,0.000725389,0.009314911,0.001690881,
1997,3,1997,19973,N/A,N/A,N/A,4.4,66.8,0.02,0.01,0.18,0.02331,0.005936406,0.006702424,0.012638831,0.008065293,-4.510000229,31.45000076,0.034078569,0.517374641,0.000154903,7.75E-05,0.001394123,0.000180539,
1997,4,1997,19974,N/A,N/A,N/A,1.75,26.8,0.115,0.01,0.035,0.24975,0.006622987,0.006444988,0.013067975,0.006568023,3.279999971,20.69000053,0.097556842,1.447593068,0.00514487,0.000534023,0.001927692,0.015093812,
1997,5,1997,19975,N/A,N/A,N/A,1.9,27.15,0.055,0.01,0.03,0.02331,0.021197646,0.013452099,0.034649745,0.015177282,8.68999958,49.04000092,0.1187121,1.694416891,0.003420947,0.00062377,0.00187131,0.001454008,
1997,6,1997,19976,N/A,N/A,N/A,3.1,34.65,0.035,0.01,0.055,0.044955,0.028803379,0.039465418,0.068268798,0.03406422,18.39500046,129.9400024,0.029611588,0.358692146,0.000379867,0.000100776,0.000581419,0.000570574,
1997,7,1997,19977,N/A,N/A,N/A,4.2,42.53333333,0.056666667,0.01,0.07,0.02331,0.013002718,0.019772975,0.032775692,0.017447535,19.02499962,113.9400024,0.428876691,4.301038323,0.005812242,0.00102958,0.006420976,0.002399952,
1997,8,1997,19978,N/A,N/A,N/A,4.2,41,0.03,0.01,0.05,0.02331,0.005256845,0.007140924,0.012397769,0.009108829,16.96999931,53.83000183,0.045128773,0.440542786,0.000322348,0.000107449,0.000537247,0.000250465,
1997,9,1997,19979,N/A,N/A,N/A,3.8,40.35,0.06,0.01,0.03,0.02331,0.031307642,0.020191161,0.051498803,0.032404923,14.48499966,68.97000122,0.082212502,0.978916326,0.000904191,0.000246649,0.000356145,0.000574938,
1997,10,1997,199710,N/A,N/A,N/A,3,40.9,0.04,0.01,0.01,0.02331,0.006894461,0.007279993,0.014174454,0.010305689,6.820000172,60.04000092,0.124827323,1.702505597,0.001664364,0.000416091,0.000416091,0.000969908,
1997,11,1998,199811,N/A,N/A,N/A,3,33.9,0.04,0.01,0.01,0.02331,0.005348019,0.008530737,0.013878756,0.0053353,-4.380000114,26.81999969,0.200017559,2.239135524,0.002415206,0.000653478,0.000653478,0.001523257,
1997,12,1998,199812,N/A,N/A,N/A,3.1,35.3,0.085,0.015,0.025,0.02331,0.003313427,0.002675526,0.005988953,0.002910859,-5.309999943,5.079999924,0.184962406,2.087218045,0.004887218,0.000827068,0.001578947,0.001402105,
1998,1,1998,19981,N/A,N/A,N/A,4.25,42.9,0.2,0.025,0.025,0.02331,0.000958334,0.007941493,0.008899827,0.002077362,-10.33500004,17.53000069,0.167521261,1.779964982,0.006363182,0.000874187,0.00055903,0.000962019,
1998,2,1998,19982,N/A,N/A,N/A,3.55,33.15,0.235,0.03,0.075,0.128205,0.011120339,0.015452741,0.02657308,0.013010032,-1.815000057,20.32999992,0.091544645,1.115496293,0.008287121,0.001379525,0.004030158,0.009960744,
1998,3,1998,19983,N/A,N/A,N/A,4.4,38.1,0.02,0.02,0.03,0.0999,0.00439026,0.006306047,0.010696307,0.00656609,-2.775000095,30.01000023,0.005150502,0.044598662,2.34E-05,2.34E-05,3.51E-05,0.00011694,
1998,4,1998,19984,N/A,N/A,N/A,1.65,24,0.04,0.01,0.01,0.1332,0.007938363,0.007390526,0.015328889,0.016453321,7.284999847,27.20999908,0.149994607,2.190235681,0.00393966,0.000929287,0.000929287,0.013860034,
1998,5,1998,19985,N/A,N/A,N/A,2.5,41.65,0.05,0.01,0.01,0.02331,0.096465144,0.043559201,0.140024344,0.060212765,14.79500008,89.62000275,0.184795999,3.532006958,0.00369592,0.000739184,0.000739184,0.001723038,
1998,6,1998,19986,N/A,N/A,N/A,2.95,42.65,0.035,0.01,0.01,0.02331,0.023903685,0.015669966,0.039573652,0.018322334,15.89000034,141.9700012,0.102312999,1.489160327,0.001192884,0.000355573,0.000355573,0.000828842,
1998,7,1998,19987,N/A,N/A,N/A,3.666666667,48.43333333,0.036666667,0.01,0.03,0.02331,0.022013029,0.018528274,0.040541304,0.026623471,19.38500023,68.48000336,0.368631055,4.588670184,0.003381158,0.000964013,0.003726804,0.002247113,
1998,8,1998,19988,N/A,N/A,N/A,3.65,46,0.085,0.01,0.035,0.02331,0.022702902,0.015255232,0.037958134,0.020652415,19.75,49.75999832,0.170683931,2.164143426,0.003381474,0.000483068,0.001449203,0.001126031,
1998,9,1998,19989,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.007785489,0.006699483,0.014484972,0.008025201,15.42500019,60.83000183,N/A,N/A,N/A,N/A,N/A,N/A,
1998,10,1998,199810,N/A,N/A,N/A,3.333333333,45.9,0.043333333,0.016666667,0.036666667,0.02331,0.028298682,0.023651831,0.051950512,0.042836529,7.909999847,104.5100021,0.127273956,1.915465527,0.002033816,0.000787279,0.001589123,0.000934549,
1998,11,1999,199911,N/A,N/A,N/A,3,49,0.03,0.01,0.03,0.02331,0.00235861,0.009526069,0.01188468,0.005101796,-1.044999957,45.79000092,0.125831927,2.055254809,0.001258319,0.00041944,0.001258319,0.000977714,
1998,12,1999,199912,N/A,N/A,N/A,2.8,47.75,0.035,0.015,0.045,0.094905,0.008670508,0.007982054,0.016652562,0.007403646,-8.734999657,24.78000069,0.153063834,2.520116499,0.001872071,0.001037897,0.003113691,0.007884708,
1999,1,1999,19991,N/A,N/A,N/A,4.3,27.2,0.16,0.02,0.045,0.02331,0.000922033,0.007018418,0.007940451,0.00277044,-14.27999973,15.34000015,0.305362637,0.585846154,0.009828571,0.001494505,0.003096703,0.001741846,
1999,2,1999,19992,N/A,N/A,N/A,4.3,54.05,0.16,0.02,0.06,0.02331,0.008497119,0.010673197,0.019170316,0.005609306,-6.135000229,14.23999977,0.068739771,0.829787234,0.002618658,0.000327332,0.000818331,0.000381506,
1999,3,1999,19993,N/A,N/A,N/A,4.25,46.05,0.205,0.015,0.09,0.08325,0.014498004,0.013411436,0.027909441,0.010486951,-1.529999971,27.78000069,0.002005089,0.02154038,0.000143221,5.73E-06,7.45E-05,5.72E-05,
1999,4,1999,19994,N/A,N/A,N/A,2,22.15,0.08,0.015,0.035,0.31635,0.023458109,0.013333359,0.036791468,0.016438929,6.34499979,45.86999893,0.160140007,1.764146106,0.009749412,0.00095723,0.002001328,0.042612429,
1999,5,1999,19995,N/A,N/A,N/A,2.5,33.25,0.035,0.015,0.055,0.044955,0.052088333,0.04968517,0.101773502,0.068313175,13.06499958,132.75,0.095777333,1.205926416,0.001189967,0.000599817,0.001780117,0.00133698,
1999,6,1999,19996,N/A,N/A,N/A,2.8,42.6,0.043333333,0.44,0.05,0.02331,0.035429752,0.026151447,0.061581198,0.032854154,17.06999969,98.58000183,0.206415788,3.248252586,0.003066284,0.027900006,0.00370745,0.001728413,
1999,7,1999,19997,N/A,N/A,N/A,3.15,39.95,0.08,0.02,0.045,0.061605,0.077168062,0.04546761,0.122635671,0.05195907,20.70999908,219.3699951,0.331421276,4.623312715,0.004390225,0.002600458,0.002845227,0.012614353,
1999,8,1999,19998,N/A,N/A,N/A,3.4,45.15,0.055,0.03,0.05,0.01665,0.020645684,0.017667746,0.038313429,0.021172466,17.97500038,118.5899963,0.223815417,3.043033946,0.003612093,0.002126945,0.002970297,0.001180454,
1999,9,1999,19999,N/A,N/A,N/A,2.85,41.15,0.035,0.015,0.03,0.01665,0.023761837,0.020519039,0.044280877,0.024462833,12.58500004,118.9800034,0.132167832,1.924075924,0.001708292,0.000539461,0.001348651,0.000748501,
1999,10,1999,199910,N/A,N/A,N/A,3.25,30.05,0.02,0.015,0.055,0.02331,0.013498983,0.009295696,0.022794679,0.015654101,5.659999847,38.31000137,0.158584654,1.47500559,0.001012836,0.000752396,0.002720225,0.001146752,
1999,11,2000,200011,N/A,N/A,N/A,2.4,37,0.03,0.02,0.05,0.02331,0.000420558,0.000416835,0.000837393,0.000172703,1.995000005,2.980000019,0.121134216,1.867485822,0.001514178,0.001009452,0.002523629,0.001176516,
1999,12,2000,200012,N/A,N/A,N/A,3.133333333,32.6,0.043333333,0.023333333,0.036666667,0.03774,0.004466192,0.00405274,0.008518932,0.002580805,-7.130000114,6.760000229,0.210071332,2.373080842,0.003590353,0.001613451,0.002535666,0.002192099,
2000,1,2000,20001,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.002059044,0.005408626,0.00746767,0.001676232,-13.46500015,12.01000023,N/A,N/A,N/A,N/A,N/A,N/A,
2000,2,2000,20002,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.003625697,0.004400581,0.008026278,0.005354521,-6.045000076,15.85999966,N/A,N/A,N/A,N/A,N/A,N/A,
2000,3,2000,20003,N/A,N/A,N/A,4.15,42.35,0.13,0.01,0.085,0.8325,0.020022937,0.014801152,0.034824089,0.018930937,1.059999943,31.48999977,0.251945045,4.596681074,0.010245446,0.001131522,0.005711639,0.068183266,
2000,4,2000,20004,N/A,N/A,N/A,1.5,31.85,0.045,0.01,0.05,0.128205,0.014223549,0.009300178,0.023523727,0.010774916,4.579999924,40.83000183,0.079328284,1.680012119,0.002168102,0.000521013,0.00236979,0.007913596,
2000,5,2000,20005,N/A,N/A,N/A,2.25,35.85,0.03,0.01,0.07,0.02331,0.021074729,0.0181884,0.039263129,0.01447012,12.78499985,71.44999695,0.090998461,1.504521118,0.001259427,0.000419809,0.002839847,0.000978575,
2000,6,2000,20006,N/A,N/A,N/A,2.4,39.65,0.055,0.01,0.045,0.02331,0.035698337,0.025484629,0.061182966,0.026440182,14.93999958,114.6999969,0.091166165,1.502453383,0.001956165,0.000372256,0.00158391,0.000867728,
2000,7,2000,20007,N/A,N/A,N/A,3.5,45.3,0.11,0.015,0.125,0.02331,0.021308916,0.017978514,0.03928743,0.020839686,19.61000061,71.26000214,0.331602678,4.52191283,0.011990163,0.001856811,0.013237054,0.002411577,
2000,8,2000,20008,N/A,N/A,N/A,3.233333333,49.5,0.116666667,0.01,0.12,0.02331,0.04302272,0.027013236,0.070035956,0.032663133,18.65500069,121.1999969,0.279792158,4.373960791,0.011149483,0.000925304,0.0109725,0.002156884,
2000,9,2000,20009,N/A,N/A,N/A,3.35,46.7,0.025,0.01,0.035,0.02331,0.025527433,0.018595341,0.044122774,0.024006106,12.08500004,48.77000046,0.0854174,1.188156041,0.000597922,0.000256252,0.000768757,0.000597324,
2000,10,2000,200010,N/A,N/A,N/A,2.95,44,0.02,0.015,0.04,0.02331,0.013108653,0.014297054,0.027405707,0.016853754,7.815000057,72.59999847,0.111822103,1.87053478,0.000813267,0.000772645,0.002277315,0.000947863,
2000,11,2001,200111,N/A,N/A,N/A,2.8,51.5,0.05,0.01,0.03,0.02331,0.012368705,0.015316592,0.027685297,0.017663263,-1.995000005,75.48000336,0.026139287,0.480776165,0.000466773,9.34E-05,0.000280064,0.00021761,
2000,12,2001,200112,N/A,N/A,N/A,3.35,61.7,0.115,0.01,0.05,0.02331,0.002662556,0.012833007,0.015495563,0.003169603,-17.09000015,16.18000031,0.251727931,4.759357453,0.008540666,0.000786686,0.003595948,0.001833765,
2001,1,2001,20011,N/A,N/A,N/A,9.6,59.1,0.115,0.01,0.06,0.02331,0.003318295,0.004689527,0.008007823,0.002710596,-9.100000381,15.68999958,0.671377073,4.133165105,0.008042538,0.000699351,0.004196107,0.001630187,
2001,2,2001,20012,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.000560496,0.007198254,0.00775875,0.002491817,-14.65499973,29.02000046,N/A,N/A,N/A,N/A,N/A,N/A,
2001,3,2001,20013,N/A,N/A,N/A,6.6,53.3,0.63,0.01,0.16,0.0666,0.005970276,0.005335171,0.011305447,0.004164997,-4.054999828,7.309999943,0.218848168,1.767364747,0.020890052,0.000331588,0.00530541,0.002208377,
2001,4,2001,20014,N/A,N/A,N/A,11,27.6,0.06,0.09,0.03,0.5661,0.020813015,0.015016929,0.035829945,0.022711849,5.40500021,114.7099991,1.566951474,3.931623699,0.008547008,0.012820512,0.004273504,0.080641021,
2001,5,2001,20015,N/A,N/A,N/A,2.033333333,37.16666667,0.05,0.01,0.033333333,0.04884,0.016534949,0.013223167,0.029758116,0.016747358,12.69499969,110.0599976,0.147116571,2.649953452,0.003983767,0.000766741,0.002407905,0.004860964,
2001,6,2001,20016,N/A,N/A,N/A,3.05,46.85,0.035,0.01,0.085,0.02331,0.029883978,0.024921466,0.054805444,0.031814078,17.53000069,94.76999664,0.116422479,1.79238318,0.001390096,0.000456102,0.002020531,0.001063173,
2001,7,2001,20017,N/A,N/A,N/A,3.5,55.95,0.12,0.01,0.08,0.02331,0.017912226,0.016312083,0.03422431,0.014059834,20.09499931,70.29000092,0.146241654,2.337777299,0.005014,0.000417833,0.003342666,0.000973969,
2001,8,2001,20018,N/A,N/A,N/A,3.85,51.45,0.095,0.01,0.07,0.02331,0.023403934,0.017012515,0.040416449,0.016173752,19.92499924,91.37000275,0.123890839,1.962591765,0.00197255,0.00033993,0.001820938,0.000792376,
2001,9,2001,20019,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.009060208,0.006104242,0.01516445,0.00766786,13.26000023,43.66999817,N/A,N/A,N/A,N/A,N/A,N/A,
2001,10,2001,200110,N/A,N/A,N/A,3.033333333,49.73333333,0.083333333,0.013333333,0.066666667,0.03774,0.013426669,0.019147148,0.032573817,0.027651308,5.965000153,87.04000092,0.4,7.032801188,0.011262298,0.001711528,0.008017449,0.00392961,
2001,11,2002,200211,N/A,N/A,N/A,2.8,60.7,0.075,0.01,0.045,0.18315,0.010768562,0.007921864,0.018690426,0.008254175,3.5,42.52000046,0.255208064,6.179086512,0.00727652,0.00093195,0.004480671,0.018024026,
2001,12,2002,200212,N/A,N/A,N/A,3.35,63.9,0.115,0.01,0.04,0.078255,0.015717958,0.016009843,0.031727801,0.00990374,-6.284999847,19.02000046,0.150888407,2.851940785,0.003686102,0.000503585,0.002338206,0.005720285,
2002,1,2002,20021,N/A,N/A,N/A,4.4,67.15,0.21,0.01,0.08,0.02331,0.001343112,0.002117317,0.003460429,0.001262254,-9.390000343,7.800000191,0.215384615,3.391025641,0.01,0.000512821,0.003846154,0.001195385,
2002,2,2002,20022,N/A,N/A,N/A,5.7,75.9,0.26,0.02,0.09,0.02331,0.002634137,0.002950635,0.005584772,0.002545145,-5.809999943,4.920000076,0.116204914,1.547360167,0.005300575,0.000407737,0.001834814,0.000475217,
2002,3,2002,20023,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.006403926,0.008002946,0.014406872,0.004675119,-7.650000095,22.94000053,N/A,N/A,N/A,N/A,N/A,N/A,
2002,4,2002,20024,N/A,N/A,N/A,2.366666667,31.03333333,0.186666667,0.01,0.076666667,0.1998,0.018032379,0.009609139,0.027641519,0.01170289,3.25,31.79999924,0.141001852,2.998785471,0.018332756,0.001021865,0.007134297,0.016955368,
2002,5,2002,20025,N/A,N/A,N/A,2.2,49.6,0.035,0.01,0.07,0.178155,0.016182986,0.009804664,0.02598765,0.010049668,8.75,48.83000183,0.169444291,3.701199588,0.002623365,0.000806371,0.004053123,0.008205106,
2002,6,2002,20026,N/A,N/A,N/A,3.25,56.2,0.05,0.365,0.075,0.044955,0.105208229,0.061953378,0.167161607,0.066518198,18.45499992,136.8099976,0.038916685,0.612769353,0.000818582,0.00836513,0.000827721,0.000777866,
2002,7,2002,20027,N/A,N/A,N/A,3.6,58.35,0.155,0.37,0.23,0.028305,0.025462426,0.017327639,0.042790065,0.022173242,21.30500031,123.8799973,0.383945398,6.87700369,0.029979757,0.086392641,0.031022357,0.004099774,
2002,8,2002,20028,N/A,N/A,N/A,3.4,43.4,0.04,0.01,0.17,0.02331,0.050656663,0.039101359,0.089758022,0.047104769,18.57999992,120.8099976,0.046696694,0.59606956,0.000549373,0.000137343,0.002334835,0.000320147,
