Year,Month ,Water Year,"Water Year, Month",CSMeanTempC,CSPrecipitationmm,Runoffmm,StrCamgL,StrDOCmgL,StrNH4NmgL,StrNO3NmgL,StrTPmgL,StrSO4SmgL,depNH4Nkgha,depNO3Nkgha,depTotNkgha,depSO4Skgha,NAMGridTempC,NAMGridPrecipitationmm,FWACamgL,FWADOCmgL,FWANH4NmgL,FWANO3NmgL,FWATPmgL,FWASO4SmgL,
1995,10,1996,199610,21.62935484,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.00230699,0.006615934,0.008922924,0.02159712,18.22622231,107.0613697,N/A,N/A,N/A,N/A,N/A,N/A,
1995,11,1996,199611,12.547,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.00713069,0.011684915,0.018815604,0.02589911,11.74094565,34.04287639,N/A,N/A,N/A,N/A,N/A,N/A,
1995,12,1996,199612,8.58862069,N/A,1.728,N/A,N/A,N/A,N/A,N/A,N/A,0.008535881,0.016599421,0.025135302,0.038439582,10.70074299,64.35274124,N/A,N/A,N/A,N/A,N/A,N/A,
1996,1,1996,19961,9.2,N/A,10.30668387,N/A,N/A,N/A,N/A,N/A,N/A,0.005516314,0.01003052,0.015546834,0.021091344,8.040736009,60.36205571,N/A,N/A,N/A,N/A,N/A,N/A,
1996,2,1996,19962,10.84357143,N/A,16.58768516,N/A,N/A,N/A,N/A,N/A,N/A,0.006149737,0.014648808,0.020798545,0.016333367,9.945022296,45.70184857,N/A,N/A,N/A,N/A,N/A,N/A,
1996,3,1996,19963,14.48,N/A,23.5008,N/A,N/A,N/A,N/A,N/A,N/A,0.01948826,0.024338641,0.0438269,0.04729406,11.11463405,136.5192461,N/A,N/A,N/A,N/A,N/A,N/A,
1996,4,1996,19964,17.608,N/A,72.22482581,N/A,N/A,N/A,N/A,N/A,N/A,0.014403988,0.015875237,0.030279225,0.042861993,17.01990173,65.40698462,N/A,N/A,N/A,N/A,N/A,N/A,
1996,5,1996,19965,16.83,N/A,3.489445161,N/A,N/A,N/A,N/A,N/A,N/A,0.006376174,0.010658653,0.017034827,0.021918658,22.864606,64.45740041,N/A,N/A,N/A,N/A,N/A,N/A,
1996,6,1996,19966,N/A,N/A,2.736929032,N/A,N/A,N/A,N/A,N/A,N/A,0.021868464,0.040631829,0.062500293,0.073886291,25.30987417,81.09493444,N/A,N/A,N/A,N/A,N/A,N/A,
1996,7,1996,19967,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.010630503,0.027188301,0.037818804,0.05749477,27.41987405,168.0354075,N/A,N/A,N/A,N/A,N/A,N/A,
1996,8,1996,19968,N/A,N/A,0,N/A,N/A,N/A,N/A,N/A,N/A,0.013330517,0.033092711,0.046423229,0.056188567,25.76036661,142.0410925,N/A,N/A,N/A,N/A,N/A,N/A,
1996,9,1996,19969,N/A,N/A,186.4302968,N/A,N/A,N/A,N/A,N/A,N/A,0.003954001,0.005143856,0.009097857,0.021042896,23.73042696,195.2039731,N/A,N/A,N/A,N/A,N/A,N/A,
1996,10,1997,199710,N/A,N/A,75.60493714,N/A,N/A,N/A,N/A,N/A,N/A,0.001461494,0.002267725,0.003729219,0.002718461,18.65618147,103.0860935,N/A,N/A,N/A,N/A,N/A,N/A,
1996,11,1997,199711,N/A,N/A,0,N/A,N/A,N/A,N/A,N/A,N/A,0.001775038,0.00440247,0.006177508,0.009752625,12.1810359,102.7444551,N/A,N/A,N/A,N/A,N/A,N/A,
1996,12,1997,199712,11.48636364,N/A,1.4016,N/A,N/A,N/A,N/A,N/A,N/A,0.004463234,0.007968915,0.012432149,0.018423317,9.351261577,129.4443127,N/A,N/A,N/A,N/A,N/A,N/A,
1997,1,1997,19971,10.18709677,N/A,52.57758316,N/A,N/A,N/A,N/A,N/A,N/A,0.00645654,0.012444579,0.018901119,0.035839622,9.180411639,80.69705216,N/A,N/A,N/A,N/A,N/A,N/A,
1997,2,1997,19972,12.5,N/A,53.70512516,N/A,N/A,N/A,N/A,N/A,N/A,0.009270627,0.013145727,0.022416354,0.038422547,11.5204278,87.81458878,N/A,N/A,N/A,N/A,N/A,N/A,
1997,3,1997,19973,17.68387097,N/A,14.54753032,N/A,N/A,N/A,N/A,N/A,N/A,0.006003587,0.00880424,0.014807827,0.025036729,16.92896187,63.83349296,N/A,N/A,N/A,N/A,N/A,N/A,
1997,4,1997,19974,17.52,N/A,43.14202839,N/A,N/A,N/A,N/A,N/A,N/A,0.01946033,0.018887156,0.038347485,0.034172282,16.26045495,118.4162325,N/A,N/A,N/A,N/A,N/A,N/A,
1997,5,1997,19975,20.53870968,N/A,10.003968,N/A,N/A,N/A,N/A,N/A,N/A,0.008511236,0.011505611,0.020016847,0.022990554,19.9550239,54.2526712,N/A,N/A,N/A,N/A,N/A,N/A,
1997,6,1997,19976,24.29,N/A,48.52056774,N/A,N/A,N/A,N/A,N/A,N/A,0.009350589,0.025423414,0.034774003,0.047945255,23.35025791,197.9476035,N/A,N/A,N/A,N/A,N/A,N/A,
1997,7,1997,19977,27.82580645,N/A,41.70388645,N/A,N/A,N/A,N/A,N/A,N/A,0.01483009,0.033742206,0.048572297,0.057087481,27.05978511,176.202733,N/A,N/A,N/A,N/A,N/A,N/A,
1997,8,1997,19978,25.49166667,N/A,0.971255172,N/A,N/A,N/A,N/A,N/A,N/A,0.012263592,0.023200662,0.035464255,0.048286131,25.70997584,82.90369755,N/A,N/A,N/A,N/A,N/A,N/A,
1997,9,1997,19979,23.38888889,N/A,84.7423206,N/A,N/A,N/A,N/A,N/A,N/A,0.019223363,0.034939842,0.054163204,0.086293403,24.00079654,199.4112949,N/A,N/A,N/A,N/A,N/A,N/A,
1997,10,1998,199810,19.20967742,N/A,58.35790452,N/A,N/A,N/A,N/A,N/A,N/A,0.008127902,0.011368668,0.01949657,0.026783641,19.77072306,39.26890567,N/A,N/A,N/A,N/A,N/A,N/A,
1997,11,1998,199811,12.92666667,N/A,50.90688,N/A,N/A,N/A,N/A,N/A,N/A,0.002053601,0.007480227,0.009533827,0.022636796,15.82106821,21.65828685,N/A,N/A,N/A,N/A,N/A,N/A,
1997,12,1998,199812,10.27,N/A,129.310411,N/A,N/A,N/A,N/A,N/A,N/A,0.012653969,0.02378518,0.036439149,0.074285621,12.72581063,106.0376046,N/A,N/A,N/A,N/A,N/A,N/A,
1998,1,1998,19981,11.97419355,N/A,169.8371446,N/A,N/A,N/A,N/A,N/A,N/A,0.005396114,0.024072,0.029468115,0.067557244,10.59080427,175.1975393,N/A,N/A,N/A,N/A,N/A,N/A,
1998,2,1998,19982,12.00714286,N/A,236.8335484,N/A,N/A,N/A,N/A,N/A,N/A,0.005723774,0.020775857,0.026499631,0.037789374,10.80042075,210.7521891,N/A,N/A,N/A,N/A,N/A,N/A,
1998,3,1998,19983,13.6,N/A,118.7609806,N/A,N/A,N/A,N/A,N/A,N/A,0.009108443,0.014174182,0.023282625,0.03923381,12.71029869,126.3606846,N/A,N/A,N/A,N/A,N/A,N/A,
1998,4,1998,19984,18.11,N/A,34.60013419,N/A,N/A,N/A,N/A,N/A,N/A,0.052155591,0.028195945,0.080351537,0.062297336,17.77531879,109.6602058,N/A,N/A,N/A,N/A,N/A,N/A,
1998,5,1998,19985,23.82580645,N/A,40.89228387,N/A,N/A,N/A,N/A,N/A,N/A,0.023915317,0.022013475,0.045928792,0.044469456,23.43472826,95.32520514,N/A,N/A,N/A,N/A,N/A,N/A,
1998,6,1998,19986,28.06666667,N/A,0,N/A,N/A,N/A,N/A,N/A,N/A,0.013625083,0.02209029,0.035715373,0.059255754,27.57003667,73.54575222,N/A,N/A,N/A,N/A,N/A,N/A,
1998,7,1998,19987,29.01612903,N/A,0,N/A,N/A,N/A,N/A,N/A,N/A,0.009199478,0.010795728,0.019995206,0.028902696,28.3695665,159.3080123,N/A,N/A,N/A,N/A,N/A,N/A,
1998,8,1998,19988,27.46774194,N/A,18.69408,N/A,N/A,N/A,N/A,N/A,N/A,0.01178785,0.026490462,0.038278312,0.05902259,26.95003772,110.1367772,N/A,N/A,N/A,N/A,N/A,N/A,
1998,9,1998,19989,25.56,N/A,1.688980645,N/A,N/A,N/A,N/A,N/A,N/A,0.011819794,0.010498699,0.022318493,0.03589937,24.98505129,148.9906902,N/A,N/A,N/A,N/A,N/A,N/A,
1998,10,1999,199910,20.36774194,N/A,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,18.44122247,133.3045174,N/A,N/A,N/A,N/A,N/A,N/A,
1998,11,1999,199911,16.50333333,N/A,0,N/A,N/A,N/A,N/A,N/A,N/A,0.00429115,0.003004062,0.007295211,0.010476086,15.33038695,37.27705336,N/A,N/A,N/A,N/A,N/A,N/A,
1998,12,1999,199912,13.13548387,N/A,0.139354839,N/A,N/A,N/A,N/A,N/A,N/A,0.003243986,0.011577106,0.014821092,0.02252692,9.690993302,62.41513681,N/A,N/A,N/A,N/A,N/A,N/A,
1999,1,1999,19991,11.74193548,N/A,56.00057806,N/A,N/A,N/A,N/A,N/A,N/A,0.007259376,0.021709387,0.028968763,0.051885718,11.23577706,137.797329,N/A,N/A,N/A,N/A,N/A,N/A,
1999,2,1999,19992,11.83928571,N/A,27.82860387,N/A,N/A,N/A,N/A,N/A,N/A,0.015344214,0.014081019,0.029425233,0.017278739,10.93582439,53.68876619,N/A,N/A,N/A,N/A,N/A,N/A,
1999,3,1999,19993,12.13548387,N/A,14.96559484,N/A,N/A,N/A,N/A,N/A,N/A,0.019347212,0.022515045,0.041862257,0.054072626,11.81436539,70.91582097,N/A,N/A,N/A,N/A,N/A,N/A,
1999,4,1999,19994,20.03,N/A,120.7727071,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,19.33956594,101.6128051,N/A,N/A,N/A,N/A,N/A,N/A,
1999,5,1999,19995,21.47741935,N/A,32.30300903,N/A,N/A,N/A,N/A,N/A,N/A,0.015166369,0.020713824,0.035880193,0.039331666,20.95527045,71.59959035,N/A,N/A,N/A,N/A,N/A,N/A,
1999,6,1999,19996,24.86,N/A,0,N/A,N/A,N/A,N/A,N/A,N/A,0.020799217,0.031092567,0.051891784,0.067144645,24.3402988,114.9824639,N/A,N/A,N/A,N/A,N/A,N/A,
1999,7,1999,19997,28.49354839,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.000500986,0.035418195,0.035919181,0.02709569,27.87031307,123.3999313,N/A,N/A,N/A,N/A,N/A,N/A,
1999,8,1999,19998,28.79677419,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.016172565,0.040934795,0.05710736,0.07046102,28.34951134,118.2698632,N/A,N/A,N/A,N/A,N/A,N/A,
1999,9,1999,19999,23.63333333,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.00238644,0.008331556,0.010717996,0.028323671,22.9754148,276.2945279,N/A,N/A,N/A,N/A,N/A,N/A,
1999,10,2000,200010,19.23870968,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.002801795,0.007641914,0.010443709,0.015315035,17.64575382,0.39226026,N/A,N/A,N/A,N/A,N/A,N/A,
1999,11,2000,200011,15.78,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,12.39085651,74.21356065,N/A,N/A,N/A,N/A,N/A,N/A,
1999,12,2000,200012,10.24516129,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.006362524,0.005975909,0.012338433,0.011053321,5.466027531,45.27232714,N/A,N/A,N/A,N/A,N/A,N/A,
2000,1,2000,20001,8.783333333,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.01996512,0.043275487,0.063240607,0.093247354,7.815000047,127.9567091,N/A,N/A,N/A,N/A,N/A,N/A,
2000,2,2000,20002,11.55172414,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.006154396,0.006159399,0.012313794,0.013446435,10.92527416,29.23835552,N/A,N/A,N/A,N/A,N/A,N/A,
2000,3,2000,20003,16.12903226,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.011814452,0.016622208,0.02843666,0.043105876,15.13924689,97.1119182,N/A,N/A,N/A,N/A,N/A,N/A,
2000,4,2000,20004,17.42333333,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.009969795,0.012390154,0.022359949,0.019409259,16.63558236,52.60924679,N/A,N/A,N/A,N/A,N/A,N/A,
2000,5,2000,20005,23.92903226,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.001843337,0.003946869,0.005790206,0.003931817,23.62455478,32.72979414,N/A,N/A,N/A,N/A,N/A,N/A,
2000,6,2000,20006,24.56666667,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.015366282,0.029266378,0.04463266,0.049378995,25.94952129,99.40122991,N/A,N/A,N/A,N/A,N/A,N/A,
2000,7,2000,20007,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.034793728,0.063818404,0.098612132,0.135861896,27.02921293,164.0801348,N/A,N/A,N/A,N/A,N/A,N/A,
2000,8,2000,20008,N/A,N/A,6.87744,N/A,N/A,N/A,N/A,N/A,N/A,0.007930427,0.024040521,0.031970948,0.037049831,26.51030845,121.4076,N/A,N/A,N/A,N/A,N/A,N/A,
2000,9,2000,20009,N/A,N/A,173.6890839,N/A,N/A,N/A,N/A,N/A,N/A,0.009200728,0.023234663,0.032435392,0.048866686,23.54493163,246.193499,N/A,N/A,N/A,N/A,N/A,N/A,
2000,10,2001,200110,N/A,N/A,0.91584,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,17.72575374,14.68924687,N/A,N/A,N/A,N/A,N/A,N/A,
2000,11,2001,200111,N/A,N/A,0.379045161,N/A,N/A,N/A,N/A,N/A,N/A,0.005624804,0.011758797,0.017383601,0.027255474,16.55575367,14.82493171,N/A,N/A,N/A,N/A,N/A,N/A,
2000,12,2001,200112,N/A,N/A,8.243576471,N/A,N/A,N/A,N/A,N/A,N/A,0.006176681,0.01150084,0.017677521,0.025050228,13.24037649,32.41219121,N/A,N/A,N/A,N/A,N/A,N/A,
2001,1,2001,20011,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.003714161,0.007044684,0.010758845,0.018525787,7.555719016,36.82157498,N/A,N/A,N/A,N/A,N/A,N/A,
2001,2,2001,20012,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.011095958,0.013345409,0.024441366,0.031744285,11.72993111,57.91698461,N/A,N/A,N/A,N/A,N/A,N/A,
2001,3,2001,20013,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.01755242,0.024272489,0.041824909,0.059463483,12.53503409,164.4880152,N/A,N/A,N/A,N/A,N/A,N/A,
2001,4,2001,20014,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.006005544,0.007518197,0.013523741,0.011765373,17.79910887,18.34130136,N/A,N/A,N/A,N/A,N/A,N/A,
2001,5,2001,20015,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.026068346,0.023497768,0.049566114,0.051485438,22.1091786,63.2562334,N/A,N/A,N/A,N/A,N/A,N/A,
2001,6,2001,20016,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.027258615,0.04846784,0.075726455,0.110894429,25.82524049,118.3673314,N/A,N/A,N/A,N/A,N/A,N/A,
2001,7,2001,20017,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.017582656,0.025426509,0.043009165,0.053829617,26.36917882,165.0267119,N/A,N/A,N/A,N/A,N/A,N/A,
2001,8,2001,20018,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.002940646,0.006719756,0.009660402,0.016853754,27.09448561,97.14992816,N/A,N/A,N/A,N/A,N/A,N/A,
2001,9,2001,20019,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.008101533,0.023457873,0.031559406,0.047816068,22.84030837,87.71362796,N/A,N/A,N/A,N/A,N/A,N/A,
2001,10,2002,200210,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.00110644,0.00135646,0.0024629,0.003657234,20.93606113,129.4513693,N/A,N/A,N/A,N/A,N/A,N/A,
2001,11,2002,200211,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.00128837,0.002018027,0.003306397,0.00539618,12.72078794,105.5688363,N/A,N/A,N/A,N/A,N/A,N/A,
2001,12,2002,200212,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.001572881,0.002979163,0.004552043,0.006332433,8.236129813,105.5078075,N/A,N/A,N/A,N/A,N/A,N/A,
2002,1,2002,20021,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.007636715,0.014139846,0.021776562,0.028611785,9.956061585,64.88698677,N/A,N/A,N/A,N/A,N/A,N/A,
2002,2,2002,20022,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.001971317,0.007770675,0.009741992,0.022581268,10.30000018,50.21424735,N/A,N/A,N/A,N/A,N/A,N/A,
2002,3,2002,20023,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.01215049,0.016855583,0.029006073,0.039271842,14.67462346,90.63958672,N/A,N/A,N/A,N/A,N/A,N/A,
2002,4,2002,20024,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.002915099,0.004365451,0.00728055,0.008284198,20.41955485,42.99527505,N/A,N/A,N/A,N/A,N/A,N/A,
2002,5,2002,20025,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.02097207,0.017880139,0.038852209,0.034475782,21.25534163,75.42212557,N/A,N/A,N/A,N/A,N/A,N/A,
2002,6,2002,20026,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.005585452,0.013651817,0.019237269,0.025560004,25.63914328,118.0734929,N/A,N/A,N/A,N/A,N/A,N/A,
2002,7,2002,20027,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.012566723,0.02493887,0.037505593,0.046029207,28.00486224,121.2312299,N/A,N/A,N/A,N/A,N/A,N/A,
2002,8,2002,20028,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.018386113,0.037648442,0.056034556,0.060120894,26.67986324,236.940895,N/A,N/A,N/A,N/A,N/A,N/A,
2002,9,2002,20029,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.006204401,0.010994524,0.017198925,0.023000366,25.59568433,145.9214336,N/A,N/A,N/A,N/A,N/A,N/A,
2002,10,2003,200310,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.044890283,0.030715441,0.075605724,0.0960589,18.56571966,116.1332896,N/A,N/A,N/A,N/A,N/A,N/A,
2002,11,2003,200311,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.052470765,0.027477952,0.079948717,0.082936706,16.04030912,20.08150652,N/A,N/A,N/A,N/A,N/A,N/A,
2002,12,2003,200312,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.015378457,0.008948232,0.024326689,0.024108389,7.580787603,65.13903955,N/A,N/A,N/A,N/A,N/A,N/A,
2003,1,2003,20031,5.828709677,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.006455826,0.009850553,0.016306379,0.01559874,6.489931306,27.44910869,N/A,N/A,N/A,N/A,N/A,N/A,
2003,2,2003,20032,7.7985,N/A,26.0001569,N/A,N/A,N/A,N/A,N/A,N/A,0.012049462,0.016682418,0.02873188,0.031656714,9.279965479,79.01554975,N/A,N/A,N/A,N/A,N/A,N/A,
2003,3,2003,20033,N/A,N/A,106.2483264,N/A,N/A,0.1,0.2,0.1,N/A,0.044599413,0.035695823,0.080295236,0.082749044,15.17458922,181.3494558,N/A,N/A,0.004455898,0.008911796,0.009844036,N/A,
2003,4,2003,20034,17.4325,N/A,57.56593548,2.515,N/A,0.250726496,0.216217949,0.1,N/A,0.013687707,0.019695006,0.033382712,0.037939356,17.09499938,114.6020527,0.843534978,0,0.102945555,0.14821283,0.069977298,N/A,
2003,5,2003,20035,22.45129032,N/A,11.76550606,3.43,N/A,0.155,0.6675,0.1,N/A,0.021715505,0.019018917,0.040734422,0.042058487,22.21465767,119.9971951,1.999428581,0,0.097164082,0.325990401,0.058971152,N/A,
2003,6,2003,20036,25.64433333,N/A,117.8457557,2.974,N/A,0.280380952,0.277142857,0.1,N/A,0.017011756,0.030344876,0.047356632,0.054048175,25.26455417,168.2467094,0.929308413,0,0.076893722,0.086061909,0.038166867,N/A,
2003,7,2003,20037,27.53548387,N/A,448.3949912,2.071502976,N/A,0.127406994,0.208169643,0.1,N/A,0.014911178,0.0405893,0.055500478,0.08732677,26.80948575,216.8502794,1.259962744,0,0.083514109,0.140512905,0.068196806,N/A,
2003,8,2003,20038,27.90741935,N/A,16.16828284,2.88,N/A,0.1,0.2,0.1,N/A,0.019534421,0.040482063,0.060016485,0.09249331,26.95948551,104.3234937,0.084586149,0,0.002937019,0.005874038,0.002937019,N/A,
2003,9,2003,20039,23.325,N/A,14.13603366,N/A,N/A,N/A,N/A,N/A,N/A,0.006478771,0.014827838,0.021306609,0.025955738,23.19489701,101.6434231,N/A,N/A,N/A,N/A,N/A,N/A,
2003,10,2004,200410,18.45548387,N/A,0.40061729,N/A,N/A,N/A,N/A,N/A,N/A,0.008918578,0.009168728,0.018087307,0.02509269,19.91565153,41.79541086,N/A,N/A,N/A,N/A,N/A,N/A,
2003,11,2004,200411,15.721,N/A,0.510484645,N/A,N/A,N/A,N/A,N/A,N/A,0.002131536,0.003455045,0.005586581,0.007777062,14.91065054,34.34890475,N/A,N/A,N/A,N/A,N/A,N/A,
2003,12,2004,200412,6.670645161,N/A,0.600898065,N/A,N/A,N/A,N/A,N/A,N/A,0.005423726,0.009606537,0.015030263,0.020580408,8.976096219,40.41548081,N/A,N/A,N/A,N/A,N/A,N/A,
2004,1,2004,20041,6.383548387,N/A,0.487073032,N/A,N/A,N/A,N/A,N/A,N/A,0.018671486,0.019788618,0.038460104,0.030804486,7.135719381,38.0154779,N/A,N/A,N/A,N/A,N/A,N/A,
2004,2,2004,20042,8.084482759,N/A,26.37763665,N/A,N/A,N/A,N/A,N/A,N/A,0.014969515,0.020186236,0.035155751,0.049293977,8.095034501,116.3256855,N/A,N/A,N/A,N/A,N/A,N/A,
2004,3,2004,20043,14.28258065,N/A,4.62440671,3.45,15.5,0.1,0.2,0.1,N/A,0.005048996,0.006626227,0.011675223,0.008672386,14.59027412,20.35602755,0.032478514,0.145917961,0.000941406,0.001882812,0.000941406,N/A,
2004,4,2004,20044,17.23366667,N/A,1.839651097,3.71,19.6,0.1,0.2,0.1,N/A,0.00866317,0.0131945,0.02185767,0.026785854,17.56952023,59.09773834,0.353317274,1.866581826,0.009523377,0.019046753,0.009523377,N/A,
2004,5,2004,20045,23.87322581,N/A,3.779629714,3.26,21.24,0.1,0.2,0.1,N/A,0.022499588,0.023860843,0.046360431,0.056233363,23.73952031,67.29958991,1.315081477,8.877863954,0.042559271,0.085118542,0.042559271,N/A,
2004,6,2004,20046,27.19766667,N/A,0,N/A,N/A,N/A,N/A,N/A,N/A,0.012532263,0.025095761,0.037628024,0.059345032,26.43989772,97.4226012,N/A,N/A,N/A,N/A,N/A,N/A,
2004,7,2004,20047,28.03419355,N/A,0,N/A,N/A,N/A,N/A,N/A,N/A,0.021468995,0.028154352,0.049623347,0.067008692,27.18414334,120.9122622,N/A,N/A,N/A,N/A,N/A,N/A,
2004,8,2004,20048,26.15935484,N/A,35.25460026,4.6515,26.43733333,0.115666667,0.2,0.1,N/A,0.007016632,0.016538612,0.023555244,0.036907869,25.59986331,289.160332,4.617862124,27.07206804,0.117378651,0.2,0.1,N/A,
2004,9,2004,20049,24.52733333,N/A,10.21810994,4.304444444,26.20888889,0.315555556,0.2,0.1,N/A,0.007372323,0.019252666,0.026624989,0.059975255,24.12599317,130.6981479,3.428780924,20.07977527,0.296435293,0.17033675,0.085168375,N/A,
2004,10,2005,200510,19.99096774,N/A,0,N/A,N/A,N/A,N/A,N/A,N/A,0.002629012,0.003215927,0.005844939,0.008438006,19.63558236,152.5829418,2.744920477,19.70416904,0.031429263,0.017979813,0.008989906,N/A,
2004,11,2005,200511,14.28866667,N/A,0,N/A,N/A,N/A,N/A,N/A,N/A,0.003114469,0.006536899,0.009651368,0.011331533,14.8863358,114.0349967,N/A,N/A,N/A,N/A,N/A,N/A,
2004,12,2005,200512,8.536774194,N/A,0,N/A,N/A,N/A,N/A,N/A,N/A,0.001929775,0.004862446,0.006792221,0.014865813,8.885650922,79.7046561,N/A,N/A,N/A,N/A,N/A,N/A,
2005,1,2005,20051,9.148709677,N/A,0.081880615,N/A,N/A,N/A,N/A,N/A,N/A,0.002062336,0.003787975,0.005850311,0.008148518,9.689862656,43.37904018,N/A,N/A,N/A,N/A,N/A,N/A,
2005,2,2005,20052,9.507142857,N/A,4.010576516,4.455,39.81,0.1,0.2,0.1,N/A,0.012078176,0.015151334,0.02722951,0.035650935,10.03027371,81.18678294,2.335357406,11.1700492,0.04994232,0.099884641,0.04994232,N/A,
2005,3,2005,20053,12.17387097,N/A,34.71345755,4.200227273,19.19454545,0.100909091,0.208181818,0.1,N/A,0.007251176,0.010459242,0.017710419,0.023982801,12.14465797,112.0598612,3.121761079,16.85431083,0.083675984,0.170428179,0.083322762,N/A,
2005,4,2005,20054,16.26466667,N/A,8.383364129,3.3825,21.535,0.1,0.2,0.1,N/A,0.007727362,0.011580454,0.019307815,0.024166143,16.40013661,42.0967801,1.73242307,11.00231848,0.051363068,0.102726136,0.051363068,N/A,
2005,5,2005,20055,20.07483871,N/A,0.634789161,N/A,N/A,N/A,N/A,N/A,N/A,0.035939,0.029597211,0.065536211,0.090746458,20.3441432,106.8213,N/A,N/A,N/A,N/A,N/A,N/A,
2005,6,2005,20056,25.62633333,N/A,107.3280907,3.161041667,25.72845833,0.104791667,0.200208333,0.1,N/A,0.012528807,0.023571361,0.036100169,0.042613552,25.43941832,128.9950738,2.027364763,17.05465888,0.077715375,0.14981075,0.074694658,N/A,
2005,7,2005,20057,28.45580645,N/A,82.69639432,2.938125,28.59382813,0.070833333,0.092395833,0.1,N/A,0.016656531,0.023089531,0.039746062,0.069604546,28.22479483,110.329933,2.660071804,24.49756108,0.075760337,0.133081196,0.097727558,N/A,
2005,8,2005,20058,27.60096774,N/A,28.75587097,2.75175,25.34225,0.062,0.02,0.011,N/A,0.010883031,0.025143698,0.036026729,0.061965713,27.32017093,173.5275351,2.335253467,21.62048297,0.039730594,0.017575227,0.009411039,N/A,
2005,9,2005,20059,25.53533333,N/A,0.530384516,3.1,29.35,0.09,0.02,0.01,N/A,0.000950103,0.001717736,0.00266784,0.002621738,25.78976111,20.08445249,1.518234367,14.37425118,0.044077772,0.00979506,0.00489753,N/A,
2005,10,2006,200610,18.9316129,N/A,N/A,3.15875,26.39196429,0.039285714,0.02,0.01,N/A,0.013216002,0.013522247,0.026738249,0.029129313,17.89606212,78.40136818,N/A,N/A,N/A,N/A,N/A,N/A,
2005,11,2006,200611,14.193,N/A,N/A,2.83,24.7575,0.0275,0.02,0.01,N/A,0.003792672,0.004519475,0.008312147,0.011618875,13.71602757,118.0330123,1.672351446,15.68487766,0.017059422,0.012160622,0.006080311,N/A,
2005,12,2006,200612,8.010645161,N/A,N/A,2.551785714,14.01,0.02,0.023928571,0.011428571,N/A,0.009255789,0.015796295,0.025052083,0.036643732,12.73034201,71.47047639,1.796510486,10.03064583,0.014261206,0.016925096,0.008679493,N/A,
