Year,Month ,Water Year,CSMeanTempC,CSPrecipitationmm,Runoffmm,StrCamgL,StrTOCTCICmgL,StrNH4NmgL,StrNO3NO2NmgL,StrTPmgL,StrSO4SmgL,depNH4Nkgha,depNO3Nkgha,depTotNkgha,depSO4Skgha,NAMGridTempC,NAMGridPrecipitationmm,FWACamgL,FWATOCTCICmgL,FWANH4NmgL,FWANO3NO2NmgL,FWATPmgL,FWASO4SmgL
2014,3,2014,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.031350644,0.013605019,0.044955662,0.013964527,-8.369999886,19.79999924,N/A,N/A,N/A,N/A,N/A,N/A
2014,4,2014,N/A,N/A,N/A,1.666666667,N/A,0.173333333,0.113333333,0.046666667,0.6771,0.010318132,0.004288422,0.014606554,0.005169403,2.164999962,66.25,1.730212415,N/A,0.148777032,0.126963103,0.05141486,0.685673341
2014,5,2014,N/A,N/A,N/A,1.5,N/A,0.295,0.03,0.0525,0.41625,0.050096315,0.023662146,0.07375846,0.024073672,11.52000046,94.37999725,1.221024954,N/A,0.093858974,0.022421284,0.029241169,0.399860478
2014,6,2014,N/A,N/A,N/A,1.75,N/A,0.225,0.045,0.025,0.18315,0.05327722,0.026462581,0.079739801,0.02412836,17.29999924,178.2100067,0.241176546,N/A,0.023039935,0.006869312,0.003606902,0.022659061
2014,7,2014,N/A,N/A,N/A,2.25,N/A,0.155,0.055,0.0675,1.67E-02,0.016558539,0.008074517,0.024633056,0.007644076,18.56999969,76.40000153,1.087183332,N/A,0.039923386,0.027148895,0.014556464,4.09E-04
2014,8,2014,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.034559409,0.016415521,0.050974929,0.024522188,18.26000023,75.62999725,N/A,N/A,N/A,N/A,N/A,N/A
2014,9,2014,N/A,N/A,N/A,3.1,N/A,0.09,0.04,2.50E-02,0.1998,0.010565457,0.006158719,0.016724176,0.006079385,13.69999981,60.22999954,0.744630872,N/A,2.14E-02,9.53E-03,5.96E-03,0.047603356
2014,10,2014,N/A,N/A,N/A,3.05,N/A,0.05,5.00E-02,2.50E-02,0.1665,0.015430373,0.004875468,0.02030584,0.004472939,6.690000057,38.49000168,1.618329466,N/A,0.048549884,2.70E-02,1.35E-02,0.089817285
2014,11,2015,N/A,N/A,N/A,3,N/A,0.11,0.01,0.025,0.0666,0.003849246,0.001586869,0.005436116,0.001291041,-6.840000153,13.23999977,4.21875,N/A,0.1546875,1.41E-02,3.52E-02,0.09365625
2014,12,2015,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.016032993,0.007336603,0.023369596,0.006630087,-7.130000114,16.38999939,N/A,N/A,N/A,N/A,N/A,N/A
2015,1,2015,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.003478095,0.002993928,0.006472023,0.001815238,-11.70499992,13.68000031,N/A,N/A,N/A,N/A,N/A,N/A
2015,2,2015,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.003876291,0.00200488,0.00588117,0.001313932,-16.20499992,12.43000031,N/A,N/A,N/A,N/A,N/A,N/A
2015,3,2015,N/A,N/A,N/A,1.3,N/A,1.04,0.785,0.17,0.8658,0.013343648,0.004752657,0.018096304,0.003832337,-1.774999976,15.75,2.842826948,N/A,2.274261559,1.716630119,0.371754293,1.893322748
2015,4,2015,N/A,N/A,N/A,2.1,N/A,0.455,0.015,0.105,0.5994,0.010252341,0.002881373,0.013133714,0.002542832,5.590000153,20.31999969,1.648329842,N/A,0.325250799,0.010302062,0.0765296,0.465579594
2015,5,2015,N/A,N/A,N/A,1.95,N/A,0.195,0.015,0.025,0.333,0.027130884,0.014758474,0.041889357,0.011058581,11.26500034,128.4400024,3.248170904,N/A,0.39097594,0.027530501,0.038992622,0.629536207
2015,6,2015,N/A,N/A,N/A,2.25,N/A,0.235,0.01,0.025,0.1665,0.041370211,0.018034204,0.059404415,0.011186311,16.91500092,77.62000275,5.100148634,N/A,0.408533899,0.025488879,0.063722198,0.255266009
2015,7,2015,N/A,N/A,N/A,2.8,N/A,0.82,0.01,0.12,0.0999,0.034819336,0.015300914,0.05012025,0.011599443,20.36000061,77.94999695,28.32156812,N/A,8.294173522,0.101148458,1.213781491,1.010473091
2015,8,2015,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.020066032,0.009297381,0.029363413,0.007603026,18.02000046,82.58999634,N/A,N/A,N/A,N/A,N/A,N/A
2015,9,2015,N/A,N/A,N/A,3.5,N/A,0.175,0.01,0.025,0.11655,0.031786064,0.011695552,0.043481616,0.012881512,16.31999969,93.58000183,0.307560661,N/A,0.016366621,8.79E-04,2.20E-03,0.010607547
2015,10,2015,N/A,N/A,N/A,3.45,N/A,0.065,0.01,0.025,0.1998,0.014001902,0.007070322,0.021072224,0.00729978,7.565000057,66.37000275,1.545580448,N/A,0.033305984,0.004792358,0.011980894,0.110107995
