Year,Month ,Water Year,"Water Year, Month",CSMeanTempC,CSPrecipitationmm,Runoffmm,StrCamgL,StrTOCTCICmgL,StrNH4NmgL,StrNO3NO2NmgL,StrTPmgL,StrSO4SmgL,depNH4Nkgha,depNO3Nkgha,depTotNkgha,depSO4Skgha,NAMGridTempC,NAMGridPrecipitationmm,FWACamgL,FWATOCTCICmgL,FWANH4NmgL,FWANO3NO2NmgL,FWATPmgL,FWASO4SmgL,
1993,2,1993,19932,-11.26785714,3.7,0,N/A,N/A,N/A,N/A,N/A,N/A,7.66E-05,0.001449293,0.001525932,0.000350898,-11.07499981,1.940000057,N/A,N/A,N/A,N/A,N/A,N/A,
1993,3,1993,19933,-3.387096774,30.7,2.5322,3.9,38.7,0.07,N/A,0.1,N/A,0.009989339,0.009484946,0.019474285,0.012315058,-3.220000029,15.96000004,0.438946371,4.355698602,0.007878525,N/A,0.011255035,N/A,
1993,4,1993,19934,3.1,72.5,44.8834,1.85,48.3,0.025,N/A,0.05,N/A,0.012551613,0.014208822,0.026760435,0.028043675,3.829999924,59.59999847,0.133597276,3.446683852,0.001899165,N/A,0.003667369,N/A,
1993,5,1993,19935,10.27419355,67.8,20.5667,1.9,59.1,0.065,N/A,0.0175,N/A,0.017292283,0.012766498,0.030058781,0.014056967,11.06499958,79.02999878,0.042523594,1.298311348,0.001234131,N/A,0.000378901,N/A,
1993,6,1993,19936,14.61666667,105.3,16.357,2,60.4,0.02,N/A,0.03375,N/A,0.029305918,0.024040771,0.05334669,0.036019651,14.94999981,101.3600006,0.606520756,17.85450877,0.007367794,N/A,0.012331387,N/A,
1993,7,1993,19937,17.62903226,203.4,69.521,1.9,68.65,0.025,N/A,0.0175,N/A,0.032294225,0.028458795,0.060753019,0.042925614,17.86000061,178.1799927,0.032134463,1.094124365,0.000634226,N/A,0.000295975,N/A,
1993,8,1993,19938,17.69354839,89.1,4.8517,2.5,86.8,0.25,N/A,0.18,N/A,0.0183517,0.014427019,0.032778719,0.022598503,18.37999916,102.5899963,0.000463755,0.016101573,4.64E-05,N/A,3.34E-05,N/A,
1993,9,1993,19939,9.15,69.8,7.8119,2.45,77.05,0.115,N/A,0.07,N/A,0.02648159,0.018387377,0.044868967,0.028380815,9.585000038,60.04999924,0.052697807,1.668408454,0.002497984,N/A,0.001494259,N/A,
1993,10,1993,199310,3.016129032,27.8,0.8887,2.8,60.5,0.14,N/A,0.07,N/A,0.008041293,0.005698586,0.01373988,0.008287711,4.335000038,23.85000038,0.420929448,9.095082705,0.021046472,N/A,0.010523236,N/A,
1993,11,1994,199411,-5.766666667,63.6,4.2308,2.9,79.1,0.24,N/A,0.2,N/A,0.004795086,0.012187695,0.016982782,0.005314055,-5.21999979,36.68000031,0.091395184,2.492882436,0.007563739,N/A,0.006303116,N/A,
1993,12,1994,199412,-10.75806452,33.2,0.1844,N/A,N/A,N/A,N/A,N/A,N/A,0.005991987,0.01171414,0.017706127,0.008136726,-10.19499969,24.11000061,N/A,N/A,N/A,N/A,N/A,N/A,
1994,1,1994,19941,-21.41935484,24.5,0,N/A,N/A,N/A,N/A,N/A,N/A,0.000359433,0.002579428,0.002938862,0.001429704,-20.63999939,19.20000076,N/A,N/A,N/A,N/A,N/A,N/A,
1994,2,1994,19942,-14.76785714,18.2,0,N/A,N/A,N/A,N/A,N/A,N/A,0.000686728,0.004385279,0.005072007,0.000839356,-14.94999981,12.86999989,N/A,N/A,N/A,N/A,N/A,N/A,
1994,3,1994,19943,-1.935483871,30.5,0.6216,N/A,N/A,N/A,N/A,N/A,N/A,0.011413484,0.009120828,0.020534312,0.008014348,-1.75999999,19.21999931,N/A,N/A,N/A,N/A,N/A,N/A,
1994,4,1994,19944,3.6,72.1,56.3295,N/A,N/A,N/A,N/A,N/A,N/A,0.014652027,0.010727197,0.025379225,0.012555544,4.275000095,64.93000031,N/A,N/A,N/A,N/A,N/A,N/A,
1994,5,1994,19945,12.25806452,66.1,26.0089,0.7,42.2,0.01,N/A,0.04,N/A,0.031219954,0.026461298,0.057681252,0.02680194,12.76000023,46.27999878,0.035241014,2.12452968,0.000503443,N/A,0.002013772,N/A,
1994,6,1994,19946,17.18333333,221.1,62.3684,1.8,59.7,0.02,N/A,0.05,N/A,0.078905968,0.049960975,0.128866943,0.05859189,17.53000069,180.6799927,0.004883242,0.161960865,5.43E-05,N/A,0.000135646,N/A,
1994,7,1994,19947,18.01612903,96.2,16.9396,2.1,70.1,0.01,N/A,0.0175,N/A,0.020122653,0.023922867,0.04404552,0.027807852,18.26000023,101.4400024,0.016562375,0.552867836,7.89E-05,N/A,0.00013802,N/A,
1994,8,1994,19948,16.38709677,110.8,8.3165,2.4,68.6,0.07,N/A,0.06,N/A,0.043579939,0.023954119,0.067534058,0.025598253,16.94000053,65.25,0.002568388,0.073413094,7.49E-05,N/A,6.42E-05,N/A,
1994,9,1994,19949,14.13333333,77.3,19.7741,2.1,68.8,0.03,N/A,0.0175,N/A,0.038014132,0.025602064,0.063616196,0.033235663,14.25,75.66999817,0.038784066,1.263345487,0.000432485,N/A,0.000323201,N/A,
1994,10,1994,199410,8.096774194,66.5,12.4387,2.05,64,0.155,N/A,0.03875,N/A,N/A,N/A,N/A,N/A,8.494999886,68.80000305,0.033370047,1.192668848,0.000579884,N/A,0.000368768,N/A,
1994,11,1995,199511,N/A,50,N/A,1.8,55.8,0.1,N/A,0.0175,N/A,0.0173171,0.011132993,0.028450092,0.014315318,0.050000001,37.81000137,0.13644228,4.229710693,0.007580127,N/A,0.001326522,N/A,
1994,12,1995,199512,N/A,16.7,N/A,1.95,58,0.14,N/A,0.05,N/A,0.002749911,0.007456396,0.010206307,0.002932593,-6.78000021,11.18999958,0.026355748,0.869739696,0.003221258,N/A,0.000732104,N/A,
1995,1,1995,19951,N/A,28.8,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.004060364,0.008221355,0.012281719,0.006144112,-12.15999985,21.80999947,N/A,N/A,N/A,N/A,N/A,N/A,
1995,2,1995,19952,N/A,23.4,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.002273423,0.006255682,0.008529104,0.002346515,-12.81000042,16.36000061,N/A,N/A,N/A,N/A,N/A,N/A,
1995,3,1995,19953,N/A,24.2,N/A,0.9,19.9,0.01,0.01,0.0175,0.8658,0.006859053,0.009560131,0.016419184,0.006875852,-2.484999895,24.30999947,0.070673196,1.562662892,0.000785258,0.000785258,0.001374201,0.067987615,
1995,4,1995,19954,N/A,41.4,N/A,2.4,36.75,0.01,0.22,0.04375,1.41525,0.00559581,0.005305799,0.010901609,0.006471619,1.534999967,31.51000023,0.137702966,2.137362881,0.000584249,0.013986054,0.002390923,0.08802877,
1995,5,1995,19955,N/A,65.6,N/A,2.75,44.75,0.02,0.03,0.045,0.4995,0.015772258,0.016840789,0.032613047,0.01780041,11.39999962,57.02000046,0.162350637,4.393371554,0.003417542,0.005690646,0.005714305,0.090990798,
1995,6,1995,19956,N/A,54.3,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.012464515,0.012721568,0.025186082,0.019946805,19.92000008,32.79000092,N/A,N/A,N/A,N/A,N/A,N/A,
1995,7,1995,19957,N/A,192.7,N/A,1.8,62.8,0.03,0.01,0.01875,0.21645,0.043689594,0.02888445,0.072574043,0.036785681,18.78499985,176.7200012,0.080360431,2.897759567,0.000673155,0.000466634,0.000829518,0.014335419,
1995,8,1995,19958,N/A,91.9,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.032809941,0.025202937,0.058012878,0.034887808,19.60499954,126,N/A,N/A,N/A,N/A,N/A,N/A,
1995,9,1995,19959,N/A,164,N/A,2.7,72.4,0.035,0.035,0.025,0.1998,0.042226329,0.029445177,0.071671506,0.039703229,12.42000008,67.5,0.490117514,11.99703641,0.002080818,0.005038742,0.003387821,0.052685175,
1995,10,1995,199510,N/A,100.9,N/A,2.15,57.55,0.145,0.025,0.04,0.2331,0.013891044,0.012014481,0.025905525,0.012965283,5.885000229,128.25,0.138103253,4.413560417,0.004581556,0.001719885,0.001771129,0.0307318,
1995,11,1996,199611,N/A,N/A,N/A,2.05,56.1,0.525,0.085,0.165,0.1998,0.004953038,0.007205036,0.012158074,0.006166897,-7.724999905,32.93999863,0.38224076,10.40551868,0.009353681,0.016075561,0.00607135,0.052342976,
1995,12,1996,199612,N/A,N/A,N/A,2.2,55.4,0.2,0.095,0.49,0.0999,0.002925038,0.012741257,0.015666296,0.003923608,-13.00500011,35.36999893,0.099888143,2.422035794,0.010693512,0.004032438,0.019161074,0.004954027,
1996,1,1996,19961,N/A,N/A,N/A,2.2,65.5,0.88,0.14,0.58,0.0666,0.003597557,0.010389395,0.013986952,0.003787425,-19.38999939,39.06999969,0,0,0,0,0,0,
1996,2,1996,19962,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.006383613,0.009524154,0.015907767,0.01296993,-12.64000034,30.29000092,N/A,N/A,N/A,N/A,N/A,N/A,
1996,3,1996,19963,N/A,N/A,N/A,5,43.3,0.06,0.13,0.11,0.5994,0.007007905,0.011411581,0.018419485,0.006251615,-8.364999771,13.82999992,0.288985823,2.50261723,0.00346783,0.007513631,0.006357688,0.034643621,
1996,4,1996,19964,N/A,N/A,N/A,2.2,36.8,0.04,0.02,0.05,0.9324,0.016219162,0.010981239,0.027200401,0.00840327,1.210000038,37.74000168,0.075041393,1.25523785,0.001364389,0.000682194,0.001705486,0.031803907,
1996,5,1996,19965,N/A,N/A,N/A,1.733333333,31.53333333,0.13,0.093333333,0.116666667,0.2442,0.022157067,0.02044858,0.042605646,0.021421691,10.18999958,42.97000122,0.115647073,2.159977719,0.006479466,0.001709721,0.007226627,0.048128509,
1996,6,1996,19966,N/A,N/A,N/A,1.4,43,0.23,0.13,0.05,0.2997,0.019167868,0.034015246,0.053183114,0.027962827,17.27499962,100.5199966,0.261739553,8.039143407,0.043000069,0.024304387,0.009347841,0.05603096,
1996,7,1996,19967,N/A,N/A,N/A,2.25,66.95,0.015,0.185,0.03,0.061605,0.014443635,0.014695218,0.029138853,0.01569901,18.125,132.9199982,0.024345435,0.674530802,0.000183881,0.000595569,0.000286844,0.000898908,
1996,8,1996,19968,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.01754464,0.012710787,0.030255427,0.021891371,19.23999977,52.04000092,N/A,N/A,N/A,N/A,N/A,N/A,
1996,9,1996,19969,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.018011702,0.017361712,0.035373414,0.032659017,13.53499985,92.01999664,N/A,N/A,N/A,N/A,N/A,N/A,
1996,10,1996,199610,N/A,N/A,N/A,3.15,75.3,0.17,0.035,0.045,0.666,0.00896196,0.011219458,0.020181418,0.015317518,6.135000229,105.1100006,0.037114443,1.066275859,0.001784688,0.000591214,0.000592914,0.006934455,
1996,11,1997,199711,N/A,N/A,N/A,2,56.3,0.16,0.04,0.03,0.3663,0.011657517,0.018284975,0.029942492,0.014533113,-7.159999847,73.80999756,0.077015563,2.167988085,0.006161245,0.001540311,0.001155233,0.0141054,
1996,12,1997,199712,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.001912258,0.010036687,0.011948945,0.005779049,-13.23999977,30.60000038,N/A,N/A,N/A,N/A,N/A,N/A,
1997,1,1997,19971,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.002820633,0.009352439,0.012173072,0.004304849,-15.67000008,41.52000046,N/A,N/A,N/A,N/A,N/A,N/A,
1997,2,1997,19972,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.003403142,0.013270528,0.01667367,0.003756284,-10.13000011,5.510000229,N/A,N/A,N/A,N/A,N/A,N/A,
1997,3,1997,19973,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.005936406,0.006702424,0.012638831,0.008065293,-4.505000114,31.94000053,N/A,N/A,N/A,N/A,N/A,N/A,
1997,4,1997,19974,N/A,N/A,N/A,0.7,27,0.1,0.01,0.02,0.3663,0.006622987,0.006444988,0.013067975,0.006568023,3.269999981,20.70999908,0.030617609,1.180964921,0.004373944,0.000437394,0.000874789,0.016021757,
1997,5,1997,19975,N/A,N/A,N/A,1.45,46.75,0.25,0.01,0.07,0.044955,0.021197646,0.013452099,0.034649745,0.015177282,8.68999958,49.33000183,0.092604197,2.940476689,0.016618355,0.000634273,0.004820676,0.003126096,
1997,6,1997,19976,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.028803379,0.039465418,0.068268798,0.03406422,18.40999985,130.1699982,N/A,N/A,N/A,N/A,N/A,N/A,
1997,7,1997,19977,N/A,N/A,N/A,2.1,63.23333333,0.09,0.01,0.043333333,0.0666,0.013002718,0.019772975,0.032775692,0.017447535,19.02499962,114.9300003,0.231798967,6.42016082,0.008568026,0.001058264,0.004267027,0.007048039,
1997,8,1997,19978,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.005256845,0.007140924,0.012397769,0.009108829,16.95999908,53.75999832,N/A,N/A,N/A,N/A,N/A,N/A,
1997,9,1997,19979,N/A,N/A,N/A,3,75.7,0.12,0.01,0.05,0.3663,0.031307642,0.020191161,0.051498803,0.032404923,14.47500038,68.90000153,0.000381917,0.009637037,1.53E-05,1.27E-06,6.37E-06,4.66E-05,
1997,10,1997,199710,N/A,N/A,N/A,2.8,79.9,0.055,0.02,0.03,0.1665,0.006894461,0.007279993,0.014174454,0.010305689,6.815000057,60.47999954,0.051951602,1.480783026,0.001274435,0.000277673,0.000702577,0.003264233,
1997,11,1998,199811,N/A,N/A,N/A,2.75,70.4,0.215,0.035,0.055,0.1332,0.005348019,0.008530737,0.013878756,0.0053353,-4.394999981,27.12000084,0.145953228,3.493097369,0.00752969,0.001941053,0.002459998,0.009570939,
1997,12,1998,199812,N/A,N/A,N/A,2.2,59,0.35,0.03,0.05,0.1998,0.003313427,0.002675526,0.005988953,0.002910859,-5.320000172,5.119999886,0.078571429,2.107142857,0.0125,0.001071429,0.001785714,0.007135714,
1998,1,1998,19981,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.000958334,0.007941493,0.008899827,0.002077362,-10.33500004,17.65999985,N/A,N/A,N/A,N/A,N/A,N/A,
1998,2,1998,19982,N/A,N/A,N/A,0.7,17.8,0.1,0.05,0.01,0.02331,0.011120339,0.015452741,0.02657308,0.013010032,-1.835000038,20.39999962,0.02704434,0.687698929,0.003863477,0.001931739,0.000386348,0.000900577,
1998,3,1998,19983,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.00439026,0.006306047,0.010696307,0.00656609,-2.789999962,30.60000038,N/A,N/A,N/A,N/A,N/A,N/A,
1998,4,1998,19984,N/A,N/A,N/A,1.7,37.35,0.095,0.01,0.02,0.64935,0.007938363,0.007390526,0.015328889,0.016453321,7.275000095,26.95000076,0.21452694,4.431075311,0.010374582,0.001243159,0.002167334,0.083380102,
1998,5,1998,19985,N/A,N/A,N/A,1.5,61,0.15,0.01,0.01,0.2331,0.096465144,0.043559201,0.140024344,0.060212765,14.80500031,89.80999756,0.095114219,3.867978258,0.009511422,0.000634095,0.000634095,0.01478075,
1998,6,1998,19986,N/A,N/A,N/A,2.1,58.25,0.12,0.015,0.01,0.044955,0.023903685,0.015669966,0.039573652,0.018322334,15.89500046,142.8200073,0.024991808,0.757501638,0.001258806,0.000246232,0.000124652,0.000816883,
1998,7,1998,19987,N/A,N/A,N/A,1.8,66.5,0.06,0.015,0.02,0.094905,0.022013029,0.018528274,0.040541304,0.026623471,19.37999916,68.55999756,0.279238557,10.41812442,0.007853508,0.00305421,0.004557095,0.025135945,
1998,8,1998,19988,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.022702902,0.015255232,0.037958134,0.020652415,19.73999977,49.58000183,N/A,N/A,N/A,N/A,N/A,N/A,
1998,9,1998,19989,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.007785489,0.006699483,0.014484972,0.008025201,15.42500019,61.74000168,N/A,N/A,N/A,N/A,N/A,N/A,
1998,10,1998,199810,N/A,N/A,N/A,2.6,78.2,0.04,0.03,0.05,0.4995,0.028298682,0.023651831,0.051950512,0.042836529,7.900000095,105.1100006,0.018629061,0.560304832,0.000286601,0.000214951,0.000358251,0.003578929,
1998,11,1999,199911,N/A,N/A,N/A,2.4,73.6,0.48,0.03,0.03,0.2997,0.00235861,0.009526069,0.01188468,0.005101796,-1.049999952,46.24000168,0.140126606,4.297215906,0.028025321,0.001751583,0.001751583,0.01749831,
1998,12,1999,199912,N/A,N/A,N/A,2.1,58.35,0.515,0.025,0.065,0.3663,0.008670508,0.007982054,0.016652562,0.007403646,-8.720000267,25.23999977,0.04903234,1.423123451,0.002772857,0.00072673,0.001242646,0.009724895,
1999,1,1999,19991,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.000922033,0.007018418,0.007940451,0.00277044,-14.26500034,15.61999989,N/A,N/A,N/A,N/A,N/A,N/A,
1999,2,1999,19992,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.008497119,0.010673197,0.019170316,0.005609306,-6.135000229,14.31999969,N/A,N/A,N/A,N/A,N/A,N/A,
1999,3,1999,19993,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.014498004,0.013411436,0.027909441,0.010486951,-1.534999967,27.84000015,N/A,N/A,N/A,N/A,N/A,N/A,
1999,4,1999,19994,N/A,N/A,N/A,1.3,32.25,0.15,0.015,0.045,0.54945,0.023458109,0.013333359,0.036791468,0.016438929,6.340000153,46.08000183,0.107384203,2.491349072,0.014210575,0.001026705,0.003080114,0.063872091,
1999,5,1999,19995,N/A,N/A,N/A,1.35,47.8,0.14,0.02,0.04,0.24975,0.052088333,0.04968517,0.101773502,0.068313175,13.06000042,133.7200012,0.03594149,1.221489599,0.003981411,0.000430256,0.00108427,0.006676773,
1999,6,1999,19996,N/A,N/A,N/A,2.05,60.7,0.13,0.69,0.085,0.044955,0.035429752,0.026151447,0.061581198,0.032854154,17.07999992,99.23999786,0.002935733,0.08919036,0.000153776,0.001887257,0.000153776,3.26E-05,
1999,7,1999,19997,N/A,N/A,N/A,1.8,58.35,0.11,0.03,0.045,0.14985,0.077168062,0.04546761,0.122635671,0.05195907,20.71500015,220.6699982,0.200647708,6.674427949,0.008037146,0.00401118,0.004015616,0.031142247,
1999,8,1999,19998,N/A,N/A,N/A,1.9,60.1,0.11,0.04,0.05,0.0666,0.020645684,0.017667746,0.038313429,0.021172466,17.97999954,118.8099976,0.092447601,2.924263575,0.00535223,0.001946265,0.002432832,0.003240532,
1999,9,1999,19999,N/A,N/A,N/A,2,59.7,0.07,0.03,0.04,0.0666,0.023761837,0.020519039,0.044280877,0.024462833,12.58500004,118.75,0.041566441,1.240758276,0.001454825,0.000623497,0.000831329,0.001384162,
1999,10,1999,199910,N/A,N/A,N/A,2.55,55.4,0.07,0.03,0.045,0.074925,0.013498983,0.009295696,0.022794679,0.015654101,5.650000095,38.15000153,0.081255924,1.412196083,0.002533146,0.000657877,0.001677808,0.003560551,
1999,11,2000,200011,N/A,N/A,N/A,2.7,50.5,0.09,0.05,0.1,0.1332,0.000420558,0.000416835,0.000837393,0.000172703,1.980000019,2.980000019,0.167690161,3.136427076,0.005589672,0.003105373,0.006210747,0.008272715,
1999,12,2000,200012,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.004466192,0.00405274,0.008518932,0.002580805,-7.135000229,6.829999924,N/A,N/A,N/A,N/A,N/A,N/A,
2000,1,2000,20001,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.002059044,0.005408626,0.00746767,0.001676232,-13.44999981,12.03999996,N/A,N/A,N/A,N/A,N/A,N/A,
2000,2,2000,20002,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.003625697,0.004400581,0.008026278,0.005354521,-6.039999962,16.13999939,N/A,N/A,N/A,N/A,N/A,N/A,
2000,3,2000,20003,N/A,N/A,N/A,2,39,0.19,0.01,0.12,0.999,0.020022937,0.014801152,0.034824089,0.018930937,1.054999948,31.79999924,0.112220176,2.188293439,0.010660917,0.000561101,0.006733211,0.056053978,
2000,4,2000,20004,N/A,N/A,N/A,1.7,44.9,0.255,0.01,0.07,0.78255,0.014223549,0.009300178,0.023523727,0.010774916,4.574999809,41,0.067957738,1.816510093,0.010774392,0.000402379,0.002905997,0.031116288,
2000,5,2000,20005,N/A,N/A,N/A,2,62.25,0.125,0.01,0.06,0.38295,0.021074729,0.0181884,0.039263129,0.01447012,12.78499985,72.06999969,0.0189224,0.610508968,0.002158038,0.000103685,0.000712846,0.005934565,
2000,6,2000,20006,N/A,N/A,N/A,1.95,70.85,0.335,0.015,0.035,0.178155,0.035698337,0.025484629,0.061182966,0.026440182,14.94499969,114.8300018,0.050690173,1.806034009,0.007092523,0.000346837,0.000855964,0.005619365,
2000,7,2000,20007,N/A,N/A,N/A,2.6,78.15,0.115,0.025,0.04,0.044955,0.021308916,0.017978514,0.03928743,0.020839686,19.60000038,71.43000031,0.378194296,11.34582887,0.018909715,0.00343813,0.008595325,0.011448973,
2000,8,2000,20008,N/A,N/A,N/A,2.4,77.5,0.06,0.015,0.02,0.41625,0.04302272,0.027013236,0.070035956,0.032663133,18.64500046,120.8300018,0.282934789,9.349149564,0.011071361,0.002460303,0.002460303,0.020482018,
2000,9,2000,20009,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.025527433,0.018595341,0.044122774,0.024006106,12.07499981,49.08000183,N/A,N/A,N/A,N/A,N/A,N/A,
2000,10,2000,200010,N/A,N/A,N/A,2.8,71.9,0.08,0.03,0.05,0.5328,0.013108653,0.014297054,0.027405707,0.016853754,7.804999828,73.27999878,0.099504211,2.555125999,0.002842977,0.001066117,0.001776861,0.01893423,
2000,11,2001,200111,N/A,N/A,N/A,1.9,71.4,0.07,0.01,0.04,0.2997,0.012368705,0.015316592,0.027685297,0.017663263,-2.015000105,76.45999908,0.00448675,0.168607329,0.000165301,2.36E-05,9.45E-05,0.000707726,
2000,12,2001,200112,N/A,N/A,N/A,2.7,84.2,0.04,0.02,0.05,0.1998,0.002662556,0.012833007,0.015495563,0.003169603,-17.09000015,16.37999916,0.113337847,3.534461747,0.001679079,0.00083954,0.002098849,0.008387001,
2001,1,2001,20011,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.003318295,0.004689527,0.008007823,0.002710596,-9.095000267,15.85000038,N/A,N/A,N/A,N/A,N/A,N/A,
2001,2,2001,20012,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.000560496,0.007198254,0.00775875,0.002491817,-14.65499973,29.38999939,N/A,N/A,N/A,N/A,N/A,N/A,
2001,3,2001,20013,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.005970276,0.005335171,0.011305447,0.004164997,-4.065000057,7.460000038,N/A,N/A,N/A,N/A,N/A,N/A,
2001,4,2001,20014,N/A,N/A,N/A,0.9,21.6,0.14,0.01,0.04,0.8991,0.020813015,0.015016929,0.035829945,0.022711849,5.400000095,114.9300003,0.074765652,1.794375657,0.011630213,0.000830729,0.003322918,0.074690887,
2001,5,2001,20015,N/A,N/A,N/A,1.133333333,42.46666667,0.223333333,0.01,0.053333333,0.3108,0.016534949,0.013223167,0.029758116,0.016747358,12.68500042,110.3000031,0.06490122,2.577611847,0.012058455,0.000694306,0.002952088,0.026119676,
2001,6,2001,20016,N/A,N/A,N/A,1.75,67.7,0.08,0.02,0.05,0.0999,0.029883978,0.024921466,0.054805444,0.031814078,17.53499985,94.98000336,0.077231259,2.591035479,0.004539159,0.000908504,0.00227126,0.00604504,
2001,7,2001,20017,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.017912226,0.016312083,0.03422431,0.014059834,20.09000015,69.61000061,N/A,N/A,N/A,N/A,N/A,N/A,
2001,8,2001,20018,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.023403934,0.017012515,0.040416449,0.016173752,19.92499924,90.65000153,N/A,N/A,N/A,N/A,N/A,N/A,
2001,9,2001,20019,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.009060208,0.006104242,0.01516445,0.00766786,13.24499989,44.04000092,N/A,N/A,N/A,N/A,N/A,N/A,
2001,10,2001,200110,N/A,N/A,N/A,3.65,86.25,0.085,0.01,0.045,2.11455,0.013426669,0.019147148,0.032573817,0.027651308,5.954999924,87.26000214,0.446263771,10.62806895,0.00972298,0.00124655,0.005983486,0.249889161,
2001,11,2002,200211,N/A,N/A,N/A,2.75,80.05,0.095,0.01,0.045,1.0989,0.010768562,0.007921864,0.018690426,0.008254175,3.49000001,42.97999954,0.147342454,4.463140549,0.005718491,0.000540066,0.002312725,0.053866632,
2001,12,2002,200212,N/A,N/A,N/A,2.65,76.05,0.205,0.01,0.05,0.54945,0.015717958,0.016009843,0.031727801,0.00990374,-6.295000076,19.26000023,0.055490718,1.715987578,0.004363909,0.000224884,0.00112442,0.011536364,
2002,1,2002,20021,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.001343112,0.002117317,0.003460429,0.001262254,-9.380000114,7.900000095,N/A,N/A,N/A,N/A,N/A,N/A,
2002,2,2002,20022,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.002634137,0.002950635,0.005584772,0.002545145,-5.800000191,5.03000021,N/A,N/A,N/A,N/A,N/A,N/A,
2002,3,2002,20023,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.006403926,0.008002946,0.014406872,0.004675119,-7.659999847,23.39999962,N/A,N/A,N/A,N/A,N/A,N/A,
2002,4,2002,20024,N/A,N/A,N/A,1.3,54.25,0.28,0.01,0.07,0.6993,0.018032379,0.009609139,0.027641519,0.01170289,3.230000019,31.94000053,0.166714152,6.836249716,0.048225461,0.001414866,0.012486826,0.096074711,
2002,5,2002,20025,N/A,N/A,N/A,1.7,65.1,0.21,0.01,0.05,0.5994,0.016182986,0.009804664,0.02598765,0.010049668,8.755000114,48.88000107,0.039966253,1.530472406,0.004937008,0.000235096,0.001175478,0.014091631,
2002,6,2002,20026,N/A,N/A,N/A,2.05,81.1,0.12,0.285,0.05,0.3996,0.105208229,0.061953378,0.167161607,0.066518198,18.46999931,136.4400024,0.076975123,3.204441978,0.001623315,0.02267583,0.001620777,0.024274665,
2002,7,2002,20027,N/A,N/A,N/A,2.1,84.5,0.05,0.72,0.05,0.1332,0.025462426,0.017327639,0.042790065,0.022173242,21.30500031,124.7099991,0.537291476,21.6195856,0.012792654,0.18421422,0.012792654,0.034079631,
2002,8,2002,20028,N/A,N/A,N/A,2.55,82.95,0.06,0.01,0.045,0.02331,0.050656663,0.039101359,0.089758022,0.047104769,18.57500076,121.1800003,0.018788179,0.66678682,0.000589734,7.50E-05,0.000302845,0.000174933,
2002,9,2002,20029,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.008461013,0.00669623,0.015157243,0.007272139,15.09000015,50.72999954,N/A,N/A,N/A,N/A,N/A,N/A,
2002,10,2002,200210,N/A,N/A,N/A,2.8,81.95,0.15,0.01,0.04,0.21645,0.023914579,0.011201184,0.035115763,0.014414938,1.995000005,59.52999878,0.042594285,1.27144743,0.002487256,0.00015374,0.00061496,0.002799854,
2002,11,2003,200311,N/A,N/A,N/A,2.5,77.75,0.39,0.01,0.07,0.2331,0.004228922,0.002669478,0.006898401,0.002511949,-3.795000076,9.609999657,0.11421934,3.489507308,0.019436647,0.000456877,0.003198142,0.010649811,
