YEAR,MONTH,DAY,RRG20
1991,2,16,0.02
1991,2,17,0.94
1991,2,18,0.52
1991,2,19,0.75
1991,2,20,0.67
1991,2,22,0.07
1991,2,23,0.08
1991,2,25,0.08
1991,3,1,2.32
1991,3,3,1.08
1991,3,6,0.41
1991,3,7,0.13
1991,3,8,0.65
1991,3,9,0.06
1991,3,12,0.11
1991,3,13,0.92
1991,3,17,0.53
1991,3,18,0.39
1991,3,23,0.6
1991,3,28,0.63
1991,3,29,3.54
1991,4,4,0.4
1991,4,5,0.88
1991,4,8,0.45
1991,4,9,0.45
1991,4,12,0.2
1991,4,13,1.12
1991,4,14,0.2
1991,4,15,0.29
1991,4,18,0.14
1991,4,19,1.59
1991,4,26,0.02
1991,4,27,1.03
1991,4,28,0.32
1991,4,29,0.51
1991,4,30,0.09
1991,5,4,0.03
1991,5,5,1.1
1991,5,6,0.02
1991,5,8,0.03
1991,5,9,0.68
1991,5,10,0.34
1991,5,11,0.06
1991,5,12,0.4
1991,5,16,1.07
1991,5,18,1.19
1991,5,19,0.11
1991,5,21,0.05
1991,5,23,0.07
1991,5,25,0.05
1991,5,26,0.01
1991,5,27,1.01
1991,5,28,0.02
1991,5,29,0.87
1991,6,3,0.08
1991,6,6,0.06
1991,6,12,0.18
1991,6,14,0.01
1991,6,15,0.23
1991,6,16,0.04
1991,6,18,1.44
1991,6,19,0.23
1991,6,21,0.34
1991,6,22,0.05
1991,6,23,0.01
1991,6,25,0.19
1991,6,26,1.12
1991,6,27,0.11
1991,6,30,0.55
1991,7,1,0.03
1991,7,2,0.84
1991,7,4,0.05
1991,7,8,0.08
1991,7,15,0.14
1991,7,16,0.19
1991,7,17,0.71
1991,7,18,0.2
1991,7,19,0.1
1991,7,20,0.68
1991,7,21,0.04
1991,7,24,1.07
1991,7,25,0.23
1991,7,26,0.07
1991,7,30,0.66
1991,8,7,0.27
1991,8,8,0.34
1991,8,9,0.63
1991,8,10,0.06
1991,8,11,0.03
1991,8,12,1.31
1991,8,14,0.61
1991,8,18,0.16
1991,8,19,0.48
1991,8,25,0.52
1991,8,26,2.15
1991,8,28,0.47
1991,8,29,0.36
1991,9,16,0.03
1991,9,18,0.17
1991,9,19,0.19
1991,9,24,0.45
1991,9,25,0.55
1991,10,5,0.14
1991,10,15,0.31
1991,10,24,0.01
1991,11,1,0.42
1991,11,10,0.2
1991,11,18,0.07
1991,11,19,0.25
1991,11,20,0.38
1991,11,21,2.98
1991,11,22,1.64
1991,11,29,0.02
1991,11,30,0.48
1991,12,1,2.25
1991,12,2,0.26
1991,12,3,1.56
1991,12,9,0.57
1991,12,14,0.45
1991,12,23,0.47
1991,12,24,0.02
1991,12,27,0.08
1991,12,28,1.51
1992,1,1,0.03
1992,1,2,0.14
1992,1,3,1.57
1992,1,9,0.06
1992,1,12,0.08
1992,1,13,0.71
1992,1,14,0.04
1992,1,22,0.03
1992,1,23,2.18
1992,1,24,0.02
1992,1,27,0.02
1992,1,28,0.03
1992,2,13,0.2
1992,2,14,0.12
1992,2,15,2.03
1992,2,17,0.34
1992,2,18,0.13
1992,2,19,0.03
1992,2,23,1.49
1992,2,25,2.12
1992,2,26,0.49
1992,3,5,0.3
1992,3,6,1.67
1992,3,10,1.2
1992,3,18,2.19
1992,3,19,0.3
1992,3,20,0.04
1992,3,22,0.89
1992,3,25,0.61
1992,3,26,0.03
1992,3,27,0.04
1992,3,30,0.28
1992,4,6,0.02
1992,4,7,0.08
1992,4,11,0.9
1992,4,12,0.02
1992,4,15,0.78
1992,4,19,0.29
1992,4,20,0.97
1992,4,21,0.52
1992,4,24,0.46
1992,5,4,0.02
1992,5,5,0.06
1992,5,6,0.29
1992,5,7,1.59
1992,5,8,0.64
1992,5,13,0.84
1992,5,19,0.28
1992,5,28,0.12
1992,5,29,0.92
1992,5,30,0.09
1992,6,3,2.26
1992,6,4,2.58
1992,6,5,0.02
1992,6,7,0.89
1992,6,8,0.2
1992,6,9,1.09
1992,6,10,0.07
1992,6,11,1.45
1992,6,12,0.21
1992,6,13,0.5
1992,6,14,0.57
1992,6,15,0.25
1992,6,16,0.02
1992,6,30,0.08
1992,7,1,0.45
1992,7,2,0.15
1992,7,3,0.38
1992,7,5,0.03
1992,7,14,0.12
1992,7,15,0.22
1992,7,17,0.23
1992,7,18,0.02
1992,7,20,0.07
1992,7,21,0.03
1992,7,22,0.2
1992,7,23,0.19
1992,7,25,0.07
1992,7,26,0.09
1992,7,27,0.02
1992,7,30,0.53
1992,7,31,0.1
1992,8,6,0.89
1992,8,7,0.02
1992,8,8,0.01
1992,8,12,0.24
1992,8,13,0.97
1992,8,14,0.49
1992,8,15,0.26
1992,8,17,1.57
1992,8,20,0.17
1992,8,21,0.26
1992,8,22,2.47
1992,8,23,1.1
1992,8,27,2.35
1992,8,28,1.57
1992,9,2,0.06
1992,9,4,0.44
1992,9,5,3.79
1992,9,6,0.02
1992,9,10,0.07
1992,9,18,0.38
1992,9,19,0.99
1992,9,20,0.15
1992,9,21,0.49
1992,9,22,0.11
1992,9,26,0.06
1992,9,27,0.17
1992,9,28,0.9
1992,10,3,0.38
1992,10,4,2.84
1992,10,5,0.22
1992,10,8,1.05
1992,10,10,0.13
1992,10,11,0.02
1992,10,27,0.04
1992,10,28,0.16
1992,10,30,1.59
1992,11,1,0.03
1992,11,2,2.77
1992,11,4,1.74
1992,11,5,0.13
1992,11,11,0.02
1992,11,12,1.93
1992,11,20,0.05
1992,11,21,1.87
1992,11,22,3.33
1992,11,24,0.83
1992,11,25,1.43
1992,12,2,0.01
1992,12,4,0.2
1992,12,6,0.17
1992,12,7,0.1
1992,12,9,0.08
1992,12,10,0.81
1992,12,16,2.64
1992,12,17,1.1
1992,12,19,0.01
1992,12,20,2.08
1992,12,21,0.21
1992,12,22,0.2
1992,12,23,0.39
1992,12,27,0.97
1992,12,28,0.34
1993,1,4,1.77
1993,1,5,0.13
1993,1,7,0.22
1993,1,8,0.65
1993,1,9,0.04
1993,1,11,1.36
1993,1,12,0.34
1993,1,15,0.13
1993,1,19,0.21
1993,1,20,0.17
1993,1,21,1.15
1993,1,24,1.58
1993,2,11,1.37
1993,2,12,0.04
1993,2,16,0.96
1993,2,21,2.17
1993,2,25,0.47
1993,2,26,0.65
1993,3,2,0.06
1993,3,3,0.72
1993,3,4,0.45
1993,3,5,0.02
1993,3,7,0.03
1993,3,10,0.03
1993,3,12,0.69
1993,3,13,2.86
1993,3,16,0.17
1993,3,17,0.21
1993,3,21,0.02
1993,3,22,0.09
1993,3,23,2.44
1993,3,26,1.42
1993,3,27,0.47
1993,3,31,0.45
1993,4,1,0.1
1993,4,2,0.03
1993,4,4,0.21
1993,4,5,0.91
1993,4,9,1.38
1993,4,15,0.9
1993,4,20,0.04
1993,4,21,0.11
1993,4,25,0.01
1993,4,26,0.63
1993,5,3,0.4
1993,5,4,2.06
1993,5,13,0.53
1993,5,14,0.02
1993,5,17,0.22
1993,5,19,0.36
1993,5,20,0.01
1993,5,21,0.04
1993,5,25,0.25
1993,5,29,0.05
1993,5,31,0.29
1993,6,12,0.63
1993,6,13,0.44
1993,6,14,0.02
1993,6,21,0.11
1993,6,24,0.09
1993,6,29,0.1
1993,6,30,0.1
1993,7,1,0.02
1993,7,9,0.07
1993,7,10,0.04
1993,7,12,0.07
1993,7,22,0.01
1993,7,24,0.17
1993,7,25,0.18
1993,7,26,0.44
1993,7,28,0.01
1993,8,2,0.03
1993,8,3,0.3
1993,8,6,1.35
1993,8,7,0.62
1993,8,12,0.03
1993,8,13,0.26
1993,8,14,0.17
1993,8,19,0.18
1993,8,20,0.07
1993,8,24,0.02
1993,8,25,0.31
1993,8,26,0.01
1993,8,31,0.39
1993,9,2,5.1
1993,9,3,0.16
1993,9,4,0.51
1993,9,8,0.49
1993,9,15,0.33
1993,9,16,0.1
1993,9,20,0.3
1993,9,21,0.47
1993,9,25,0.05
1993,9,26,0.11
1993,9,27,0.53
1993,10,11,0.03
1993,10,15,0.01
1993,10,16,0.49
1993,10,21,0.18
1993,10,22,0.12
1993,10,29,0.59
1993,10,30,0.77
1993,10,31,0.02
1993,11,4,0.55
1993,11,5,0.99
1993,11,14,0.07
1993,11,15,0.59
1993,11,17,1.52
1993,11,26,2.15
1993,11,27,0.91
1993,12,4,2.44
1993,12,5,0.1
1993,12,10,0.52
1993,12,14,0.67
1993,12,15,0.09
1993,12,18,0.08
1993,12,20,1.47
1993,12,21,0.07
1993,12,23,0.03
1993,12,25,0.05
1993,12,28,0.6
1993,12,29,0.13
1994,1,1,0.1
1994,1,3,0.98
1994,1,4,0.14
1994,1,7,0.81
1994,1,11,1.38
1994,1,12,0.61
1994,1,14,0.01
1994,1,17,2.05
1994,1,25,0.19
1994,1,26,0.33
1994,1,27,1.22
1994,1,28,1.07
1994,2,4,0.05
1994,2,5,0.7
1994,2,7,0.01
1994,2,8,0.57
1994,2,9,0.01
1994,2,10,0.64
1994,2,11,1.34
1994,2,21,0.24
1994,2,22,0.78
1994,2,23,2.93
1994,2,24,0.03
1994,3,1,1.63
1994,3,2,1.22
1994,3,8,0.05
1994,3,9,1.42
1994,3,10,0.07
1994,3,13,0.1
1994,3,18,0.03
1994,3,21,0.23
1994,3,24,1.51
1994,3,25,0.21
1994,3,26,0.04
1994,3,27,4.88
1994,3,28,0.89
1994,3,29,0.02
1994,3,31,0.13
1994,4,3,0.06
1994,4,5,0.67
1994,4,6,1.15
1994,4,11,0.22
1994,4,12,2.04
1994,4,13,1.05
1994,4,15,2.64
1994,4,27,0.03
1994,5,3,0.73
1994,5,4,0.04
1994,5,7,0.25
1994,5,8,0.28
1994,5,14,0.68
1994,5,15,0.51
1994,5,16,0.02
1994,5,25,0.07
1994,5,26,0.72
1994,6,2,0.11
1994,6,5,0.94
1994,6,6,0.44
1994,6,7,0.17
1994,6,8,0.15
1994,6,9,0.22
1994,6,10,0.95
1994,6,11,0.76
1994,6,12,0.23
1994,6,13,0.45
1994,6,14,0.09
1994,6,15,0.14
1994,6,18,0.08
1994,6,23,0.86
1994,6,24,0.27
1994,6,26,1.66
1994,6,27,1.05
1994,6,28,1.1
1994,6,29,0.04
1994,7,4,0.45
1994,7,5,0.25
1994,7,6,0.07
1994,7,8,0.27
1994,7,10,0.05
1994,7,11,0.16
1994,7,12,0.82
1994,7,13,1.54
1994,7,19,0.81
1994,7,22,0.37
1994,7,26,0.11
1994,7,27,2.05
1994,7,28,0.59
1994,7,31,0.41
1994,8,1,0.05
1994,8,3,0.46
1994,8,4,0.04
1994,8,5,0.54
1994,8,11,0.04
1994,8,13,0.37
1994,8,14,0.32
1994,8,15,1.57
1994,8,16,4.38
1994,8,17,0.61
1994,8,20,0.02
1994,8,21,0.52
1994,8,22,0.03
1994,9,1,1.55
1994,9,2,0.29
1994,9,3,0.04
1994,9,6,0.13
1994,9,9,0.04
1994,9,16,0.34
1994,9,17,1.03
1994,9,23,0.58
1994,9,24,0.93
1994,9,25,0.37
1994,9,27,0.02
1994,10,2,0.54
1994,10,3,0.65
1994,10,9,1.04
1994,10,10,0.05
1994,10,12,1.33
1994,10,13,0.74
1994,10,14,1.24
1994,10,20,0.26
1994,10,22,0.11
1994,10,23,0.04
1994,10,30,0.02
1994,10,31,0.16
1994,11,6,0.45
1994,11,10,0.76
1994,11,11,0.03
1994,11,20,0.04
1994,11,21,0.85
1994,11,26,0.66
1994,11,27,0.64
1994,11,28,0.98
1994,11,29,0.04
1994,12,3,0.04
1994,12,4,1.76
1994,12,5,0.06
1994,12,10,1.68
1994,12,16,0.1
1994,12,21,0.05
1994,12,22,0.25
1994,12,25,0.02
1994,12,30,0.11
1994,12,31,0.41
1995,1,6,1.66
1995,1,11,0.82
1995,1,12,0.14
1995,1,13,0.04
1995,1,14,3.46
1995,1,15,0.36
1995,1,19,0.78
1995,1,20,0.03
1995,1,28,1.36
1995,2,2,0.08
1995,2,3,0.41
1995,2,4,0.05
1995,2,7,0.11
1995,2,10,0.76
1995,2,11,0.04
1995,2,15,1.77
1995,2,16,4.22
1995,2,17,0.12
1995,2,18,0.38
1995,2,21,0.05
1995,2,27,1.67
1995,2,28,0.53
1995,3,1,0.24
1995,3,3,0.16
1995,3,5,0.73
1995,3,6,0.15
1995,3,7,0.04
1995,3,8,2.44
1995,3,20,0.3
1995,3,21,0.51
1995,3,27,0.54
1995,4,4,0.05
1995,4,11,0.17
1995,4,12,0.3
1995,4,19,0.38
1995,4,21,0.9
1995,4,23,0.49
1995,4,24,0.02
1995,4,30,0.11
1995,5,1,1.24
1995,5,4,0.13
1995,5,9,0.62
1995,5,10,0.31
1995,5,11,0.16
1995,5,14,0.64
1995,5,18,0.07
1995,5,19,1.03
1995,5,26,0.1
1995,5,28,0.83
1995,5,30,0.08
1995,5,31,0.18
1995,6,1,0.76
1995,6,2,0.39
1995,6,3,0.06
1995,6,5,0.16
1995,6,6,0.32
1995,6,7,0.37
1995,6,11,0.52
1995,6,12,0.97
1995,6,17,0.08
1995,6,21,0.26
1995,6,22,0.08
1995,6,23,0.11
1995,6,24,0.03
1995,6,25,0.63
1995,6,26,0.59
1995,6,29,0.42
1995,6,30,0.37
1995,7,1,0.38
1995,7,3,0.05
1995,7,4,0.02
1995,7,10,0.01
1995,7,15,0.18
1995,7,16,0.09
1995,7,17,1.27
1995,7,21,0.13
1995,7,22,0.39
1995,7,26,0.06
1995,7,27,0.14
1995,7,28,1.24
1995,8,3,0.8
1995,8,4,0.57
1995,8,5,0.52
1995,8,6,0.08
1995,8,7,1.33
1995,8,9,0.54
1995,8,10,0.19
1995,8,19,0.84
1995,8,20,0.18
1995,8,24,0.07
1995,8,26,2
1995,8,27,0.74
1995,8,31,0.13
1995,9,5,0.47
1995,9,10,0.36
1995,9,11,1.23
1995,9,13,0.19
1995,9,14,0.48
1995,9,15,0.04
1995,9,16,0.3
1995,9,17,0.28
1995,9,21,0.07
1995,9,22,0.39
1995,9,23,0.2
1995,10,3,1.29
1995,10,4,4.42
1995,10,5,3.78
1995,10,13,0.35
1995,10,14,0.52
1995,10,20,0.09
1995,10,27,0.78
1995,10,31,0.26
1995,11,1,0.35
1995,11,2,0.68
1995,11,3,0.23
1995,11,6,0.46
1995,11,7,2.05
1995,11,11,2.66
1995,11,23,0.05
1995,11,28,0.15
1995,12,5,0.05
1995,12,6,0.51
1995,12,7,0.19
1995,12,8,0.97
1995,12,9,0.19
1995,12,16,0.21
1995,12,18,1.24
1995,12,19,0.54
1995,12,31,0.53
1996,1,1,0.12
1996,1,2,0.71
1996,1,6,1.69
1996,1,7,0.28
1996,1,11,0.5
1996,1,12,0.05
1996,1,18,3.14
1996,1,19,0.48
1996,1,24,1.3
1996,1,26,3.95
1996,1,27,0.79
1996,1,29,0.16
1996,1,30,0.32
1996,1,31,0.2
1996,2,1,0.21
1996,2,2,2.61
1996,2,3,0.11
1996,2,4,0.11
1996,2,7,0.03
1996,2,8,0.32
1996,2,9,0.28
1996,2,19,0.34
1996,2,20,1.18
1996,2,28,0.18
1996,3,5,0.24
1996,3,6,2.3
1996,3,7,1.19
1996,3,15,0.49
1996,3,16,0.08
1996,3,18,0.18
1996,3,19,1.15
1996,3,20,0.02
1996,3,25,0.51
1996,3,27,0.46
1996,3,28,0.92
1996,3,31,0.63
1996,4,1,0.03
1996,4,6,0.04
1996,4,8,0.5
1996,4,13,0.15
1996,4,15,0.54
1996,4,19,0.34
1996,4,20,1.09
1996,4,21,0.33
1996,4,23,0.25
1996,4,26,0.98
1996,4,29,1.48
1996,4,30,0.31
1996,5,6,0.66
1996,5,7,0.16
1996,5,11,0.33
1996,5,15,0.57
1996,5,24,0.2
1996,5,25,0.68
1996,5,26,0.22
1996,5,27,0.56
1996,5,28,0.15
1996,6,4,0.09
1996,6,7,0.55
1996,6,8,2.51
1996,6,9,2.87
1996,6,10,0.33
1996,6,11,0.07
1996,6,12,0.2
1996,6,15,0.05
1996,6,19,0.36
1996,6,20,0.08
1996,6,24,0.21
1996,6,25,0.17
1996,7,2,0.03
1996,7,14,0.61
1996,7,15,1.35
1996,7,16,0.36
1996,7,21,0.04
1996,7,22,0.08
1996,7,25,1.81
1996,7,28,0.04
1996,7,29,0.02
1996,7,30,0.8
1996,7,31,1.27
1996,8,1,0.11
1996,8,5,0.08
1996,8,6,0.64
1996,8,8,0.08
1996,8,11,1.61
1996,8,12,1.01
1996,8,19,0.07
1996,8,20,0.49
1996,8,21,0.09
1996,8,24,0.36
1996,8,25,0.8
1996,8,26,0.27
1996,8,27,0.06
1996,9,2,0.4
1996,9,3,1.02
1996,9,4,0.54
1996,9,5,0.11
1996,9,7,0.36
1996,9,9,0.11
1996,9,11,0.13
1996,9,16,2.22
1996,9,21,0.7
1996,9,26,0.02
1996,9,27,3.68
1996,9,28,2.5
1996,9,30,0.23
1996,10,2,0.9
1996,10,10,0.06
1996,10,18,0.3
1996,10,23,0.51
1996,10,26,0.4
1996,10,27,0.12
1996,11,1,0.78
1996,11,2,0.15
1996,11,6,0.06
1996,11,7,0.56
1996,11,8,1.7
1996,11,13,0.04
1996,11,14,0.03
1996,11,18,0.37
1996,11,21,0.41
1996,11,25,1.37
1996,11,30,2
1996,12,1,2.42
1996,12,5,0.37
1996,12,7,0.21
1996,12,12,0.83
1996,12,17,0.46
1996,12,18,0.02
1996,12,24,0.65
1996,12,26,0.16
1996,12,27,0.11
1996,12,28,0.04
1996,12,29,1.06
1996,12,30,0.01
1996,12,31,0.09
1997,1,1,0.05
1997,1,4,0.08
1997,1,5,1.51
1997,1,7,0.03
1997,1,8,1.9
1997,1,10,0.15
1997,1,15,1.13
1997,1,16,0.08
1997,1,22,0.58
1997,1,23,0.07
1997,1,24,1.73
1997,1,25,0.47
1997,1,27,0.01
1997,1,28,1.15
1997,2,3,0.39
1997,2,4,0.89
1997,2,5,0.19
1997,2,7,0.35
1997,2,8,0.63
1997,2,10,0.02
1997,2,13,0.78
1997,2,14,0.58
1997,2,15,0.12
1997,2,21,2.03
1997,2,26,0.32
1997,2,27,1.29
1997,2,28,2.03
1997,3,1,0.18
1997,3,2,0.25
1997,3,3,0.86
1997,3,5,0.67
1997,3,10,0.08
1997,3,14,2.27
1997,3,15,0.83
1997,3,19,1.96
1997,3,26,0.74
1997,3,28,1.14
1997,3,29,0.56
1997,3,30,0.09
1997,3,31,0.03
1997,4,5,0.08
1997,4,6,2.24
1997,4,11,0.07
1997,4,12,1.97
1997,4,17,0.04
1997,4,19,0.16
1997,4,21,0.89
1997,4,22,0.92
1997,4,23,0.14
1997,4,26,0.1
1997,4,27,0.69
1997,4,28,1.94
1997,4,29,0.04
1997,5,2,1.05
1997,5,3,1.39
1997,5,8,0.02
1997,5,9,0.01
1997,5,15,0.12
1997,5,19,0.2
1997,5,20,0.41
1997,5,25,0.97
1997,5,26,0.24
1997,5,27,0.44
1997,5,28,0.27
1997,5,29,0.56
1997,5,30,1.06
1997,6,1,0.7
1997,6,2,0.7
1997,6,3,0.09
1997,6,4,0.17
1997,6,9,0.03
1997,6,12,1.6
1997,6,13,0.32
1997,6,14,1.76
1997,6,17,0.14
1997,6,18,0.03
1997,6,20,0.03
1997,6,21,0.46
1997,6,24,0.14
1997,6,25,0.39
1997,6,26,0.04
1997,6,27,0.16
1997,7,4,0.08
1997,7,9,0.55
1997,7,12,0.14
1997,7,16,0.37
1997,7,21,0.07
1997,7,22,0.21
1997,7,23,3.84
1997,7,27,0.24
1997,7,28,0.08
1997,7,29,0.04
1997,7,30,1.64
1997,7,31,0.06
1997,8,7,0.15
1997,8,9,0.26
1997,8,10,0.12
1997,8,13,0.26
1997,9,1,0.05
1997,9,2,0.02
1997,9,9,0.41
1997,9,10,0.2
1997,9,11,0.02
1997,9,16,0.01
1997,9,24,4.88
1997,9,25,1.34
1997,9,27,0.12
1997,9,28,0.66
1997,10,13,0.07
1997,10,14,0.03
1997,10,16,0.1
1997,10,17,0.03
1997,10,18,0.64
1997,10,19,0.02
1997,10,22,0.05
1997,10,24,1
1997,10,25,0.79
1997,10,26,3.13
1997,11,1,1.2
1997,11,2,0.09
1997,11,3,0.03
1997,11,6,0.35
1997,11,7,0.45
1997,11,12,0.37
1997,11,13,0.24
1997,11,21,0.64
1997,11,29,0.12
1997,11,30,0.51
1997,12,3,0.87
1997,12,8,0.52
1997,12,9,0.21
1997,12,10,0.27
1997,12,21,0.32
1997,12,22,0.58
1997,12,24,1.5
1997,12,27,0.68
1997,12,29,0.12
1997,12,30,0.17
1997,12,31,0.01
1998,1,5,0.48
1998,1,6,0.94
1998,1,7,6.33
1998,1,8,0.22
1998,1,9,0.05
1998,1,12,0.05
1998,1,14,0.24
1998,1,15,1.12
1998,1,16,0.29
1998,1,18,0.1
1998,1,19,0.12
1998,1,22,1.84
1998,1,23,0.14
1998,1,27,1.05
1998,2,2,0.34
1998,2,3,2.36
1998,2,4,1.07
1998,2,11,0.62
1998,2,16,2.4
1998,2,17,1.02
1998,2,18,0.03
1998,2,22,0.62
1998,2,23,0.55
1998,2,26,0.25
1998,2,27,0.55
1998,3,7,0.52
1998,3,8,3.21
1998,3,9,0.49
1998,3,16,0.14
1998,3,17,0.22
1998,3,18,1
1998,3,19,0.16
1998,3,20,1.03
1998,3,23,0.19
1998,3,31,0.46
1998,4,1,0.9
1998,4,3,1.24
1998,4,8,0.83
1998,4,9,0.02
1998,4,10,0.04
1998,4,14,0.48
1998,4,16,1.22
1998,4,17,1.57
1998,4,18,0.61
1998,4,19,0.61
1998,4,21,0.51
1998,4,22,0.54
1998,4,23,0.28
1998,4,29,0.04
1998,4,30,1.7
1998,5,1,0.34
1998,5,2,0.02
1998,5,3,0.04
1998,5,4,0.01
1998,5,6,0.1
1998,5,7,0.85
1998,5,10,0.43
1998,5,22,0.06
1998,5,30,0.08
1998,6,1,0.51
1998,6,2,0.09
1998,6,4,1.29
1998,6,5,1.62
1998,6,6,0.03
1998,6,9,1.01
1998,6,10,2.28
1998,6,14,0.01
1998,6,15,0.5
1998,6,16,1.04
1998,6,19,0.23
1998,6,22,0.45
1998,6,30,0.11
1998,7,4,0.1
1998,7,14,0.05
1998,7,16,0.29
1998,7,21,0.1
1998,7,23,0.32
1998,7,27,0.21
1998,7,31,0.16
1998,8,7,0.03
1998,8,8,0.08
1998,8,9,0.7
1998,8,11,0.1
1998,8,12,0.24
1998,8,14,0.04
1998,8,15,0.13
1998,8,16,0.03
1998,8,19,1.13
1998,9,5,0.21
1998,9,6,0.32
1998,9,8,0.07
1998,9,21,0.78
1998,9,29,0.61
1998,9,30,0.06
1998,10,6,0.21
1998,10,7,1.58
1998,10,8,0.41
1998,10,19,0.05
1998,11,2,0.37
1998,11,3,0.05
1998,11,8,0.14
1998,11,9,0.17
1998,11,10,1.44
1998,11,11,0.28
1998,11,14,0.85
1998,11,16,1.21
1998,11,20,0.21
1998,11,23,0.02
1998,11,26,0.08
1998,12,7,0.19
1998,12,8,0.67
1998,12,12,0.67
1998,12,13,1.07
1998,12,19,0.65
1998,12,21,0.06
1998,12,22,0.36
1998,12,23,0.71
1998,12,24,1.23
1998,12,25,0.1
1998,12,28,0.31
1998,12,29,0.03
1999,1,2,1.74
1999,1,6,0.09
1999,1,7,0.05
1999,1,8,0.62
1999,1,9,0.57
1999,1,14,1.52
1999,1,15,0.03
1999,1,17,0.11
1999,1,18,0.36
1999,1,21,0.02
1999,1,23,3.21
1999,1,24,0.25
1999,1,29,0.05
1999,1,30,0.57
1999,1,31,1.03
1999,2,1,1.76
1999,2,4,0.13
1999,2,7,0.35
1999,2,9,1.23
1999,2,10,0.13
1999,2,11,0.04
1999,2,17,2.04
1999,2,18,0.09
1999,2,19,0.3
1999,2,24,0.04
1999,2,27,1.04
1999,2,28,0.43
1999,3,3,1.42
1999,3,6,0.31
1999,3,9,0.36
1999,3,13,0.31
1999,3,14,0.77
1999,3,21,0.35
1999,3,24,0.15
1999,3,26,1.24
1999,3,29,0.08
1999,3,31,1.96
1999,4,1,0.75
1999,4,6,0.1
1999,4,14,0.03
1999,4,15,0.46
1999,4,20,0.19
1999,4,25,0.14
1999,4,26,0.24
1999,4,27,0.47
1999,4,29,0.79
1999,4,30,0.65
1999,5,5,0.51
1999,5,6,2.16
1999,5,7,2.31
1999,5,13,0.11
1999,5,14,0.25
1999,5,18,0.4
1999,5,23,0.17
1999,5,24,0.03
1999,5,26,0.16
1999,6,2,1.58
1999,6,5,1.23
1999,6,10,0.36
1999,6,15,0.68
1999,6,16,1.54
1999,6,17,0.15
1999,6,22,0.17
1999,6,24,0.79
1999,6,25,0.07
1999,6,26,0.16
1999,6,27,1.11
1999,6,28,0.28
1999,6,29,1.29
1999,7,3,0.03
1999,7,10,0.34
1999,7,11,0.45
1999,7,12,0.51
1999,7,24,0.4
1999,8,13,0.35
1999,8,14,0.04
1999,8,20,0.61
1999,8,23,0.24
1999,8,24,0.5
1999,8,25,0.04
1999,9,9,0.08
1999,9,20,0.09
1999,9,21,0.04
1999,9,23,0.02
1999,9,27,0.37
1999,9,28,0.58
1999,9,29,0.77
1999,10,4,0.76
1999,10,9,1.54
1999,10,10,2.27
1999,10,13,0.28
1999,10,20,0.86
1999,11,1,0.92
1999,11,2,1.58
1999,11,20,0.12
1999,11,21,0.35
1999,11,25,3.15
1999,11,26,0.47
1999,12,5,0.74
1999,12,10,0.65
1999,12,13,1.95
1999,12,14,0.11
1999,12,20,0.04
1999,12,21,0.31
2000,1,3,0.08
2000,1,4,0.57
2000,1,9,1.13
2000,1,10,1.25
2000,1,17,0.04
2000,1,18,0.61
2000,1,19,0.28
2000,1,20,0.05
2000,1,22,0.96
2000,1,23,0.41
2000,1,29,0.49
2000,1,30,0.28
2000,2,12,0.89
2000,2,13,0.93
2000,2,14,0.4
2000,2,18,0.03
2000,2,19,0.43
2000,2,27,0.53
2000,3,3,0.02
2000,3,4,0.11
2000,3,11,2.03
2000,3,16,1.37
2000,3,17,0.03
2000,3,18,0.65
2000,3,19,1.41
2000,3,27,0.31
2000,3,29,0.02
2000,3,30,0.03
2000,4,2,1.56
2000,4,3,3.33
2000,4,4,0.17
2000,4,8,0.1
2000,4,13,0.36
2000,4,14,0.06
2000,4,15,0.18
2000,4,21,0.27
2000,4,24,0.6
2000,4,25,0.1
2000,4,27,0.06
2000,4,28,0.55
2000,5,3,0.31
2000,5,4,0.4
2000,5,20,0.04
2000,5,21,0.6
2000,5,23,0.13
2000,5,24,0.05
2000,5,25,0.19
2000,5,27,0.45
2000,5,28,0.07
2000,6,4,0.06
2000,6,5,1.03
2000,6,13,0.18
2000,6,14,0.14
2000,6,15,0.19
2000,6,16,0.4
2000,6,17,0.14
2000,6,18,0.08
2000,6,19,0.37
2000,6,20,0.08
2000,6,22,0.53
2000,6,25,0.03
2000,6,27,0.1
2000,6,28,0.32
2000,6,29,0.68
2000,7,6,0.13
2000,7,11,0.43
2000,7,12,0.14
2000,7,13,0.02
2000,7,19,0.19
2000,7,24,0.29
2000,7,26,0.14
2000,7,28,0.77
2000,7,30,0.77
2000,7,31,0.18
2000,8,1,0.67
2000,8,2,0.68
2000,8,3,0.05
2000,8,4,0.18
2000,8,10,0.1
2000,8,11,0.16
2000,8,18,0.02
2000,8,20,0.33
2000,8,27,0.12
2000,8,31,0.05
2000,9,1,0.23
2000,9,2,0.13
2000,9,6,0.13
2000,9,7,0.07
2000,9,8,0.05
2000,9,20,0.11
2000,9,21,1.34
2000,9,22,0.26
2000,9,23,0.03
2000,9,24,0.18
2000,9,25,0.76
2000,11,4,0.11
2000,11,5,0.04
2000,11,6,0.01
2000,11,7,0.31
2000,11,8,0.24
2000,11,9,6.32
2000,11,16,0.52
2000,11,17,0.09
2000,11,19,0.4
2000,11,24,0.47
2000,11,25,1.51
2000,12,2,0.03
2000,12,3,0.27
2000,12,11,0.02
2000,12,12,0.12
