account,data_set,date,date_type,location,rain,snow,station,sublocation,trace,update_date,version,zzfull_old_measure_date,zzfull_old_total_precip,zztemp_account
OPS$KASIAN/skylark,M01,10/6/1995,sample_date,239,0,0,MET,AIR,TR,3/18/1996,1,19951006,0,
OPS$KASIAN/skylark,M01,10/9/1995,sample_date,239,0.3,0,MET,AIR,,3/18/1996,1,19951009,0.3,
OPS$KASIAN/skylark,M01,10/12/1995,sample_date,239,0,0,MET,AIR,,3/18/1996,1,19951012,0,
OPS$KASIAN/skylark,M01,10/13/1995,sample_date,239,9.8,0,MET,AIR,,3/18/1996,1,19951013,9.8,
OPS$KASIAN/skylark,M01,10/16/1995,sample_date,239,0,0,MET,AIR,,3/18/1996,1,19951016,0,
OPS$KASIAN/skylark,M01,10/17/1995,sample_date,239,0.1,0,MET,AIR,,3/18/1996,1,19951017,0.1,
OPS$KASIAN/skylark,M01,10/18/1995,sample_date,239,8.4,0,MET,AIR,,3/18/1996,1,19951018,8.4,
OPS$KASIAN/skylark,M01,10/19/1995,sample_date,239,10.6,2,MET,AIR,,3/18/1996,1,19951019,12.6,
OPS$KASIAN/skylark,M01,10/22/1995,sample_date,239,0,0,MET,AIR,,3/18/1996,1,19951022,0,
OPS$KASIAN/skylark,M01,10/23/1995,sample_date,239,0,0,MET,AIR,,3/18/1996,1,19951023,0,
OPS$KASIAN/skylark,M01,10/27/1995,sample_date,239,0,0,MET,AIR,,3/18/1996,1,19951027,0,
OPS$KASIAN/skylark,M01,10/30/1995,sample_date,239,0,0,MET,AIR,,3/18/1996,1,19951030,0,
OPS$KASIAN/skylark,M01,10/31/1995,sample_date,239,0,0,MET,AIR,TS,3/18/1996,1,19951031,0,
OPS$KASIAN/skylark,M01,11/2/1995,sample_date,239,0,2.8,MET,AIR,,3/18/1996,1,19951102,2.8,
OPS$KASIAN/skylark,M01,11/3/1995,sample_date,239,0,1,MET,AIR,,3/18/1996,1,19951103,1,
OPS$KASIAN/skylark,M01,11/7/1995,sample_date,239,0,1,MET,AIR,,3/18/1996,1,19951107,1,
OPS$KASIAN/skylark,M01,11/9/1995,sample_date,239,0,16,MET,AIR,,3/18/1996,1,19951109,16,
OPS$KASIAN/skylark,M01,11/10/1995,sample_date,239,0,0.8,MET,AIR,,3/18/1996,1,19951110,0.8,
OPS$KASIAN/skylark,M01,11/11/1995,sample_date,239,0,0.3,MET,AIR,,3/18/1996,1,19951111,0.3,
OPS$KASIAN/skylark,M01,11/12/1995,sample_date,239,0,0,MET,AIR,TS,3/18/1996,1,19951112,0,
OPS$KASIAN/skylark,M01,11/17/1995,sample_date,239,0,0.6,MET,AIR,,3/18/1996,1,19951117,0.6,
OPS$KASIAN/skylark,M01,11/25/1995,sample_date,239,0,0,MET,AIR,TS,3/18/1996,1,19951125,0,
OPS$KASIAN/skylark,M01,11/27/1995,sample_date,239,0,0,MET,AIR,TS,3/18/1996,1,19951127,0,
OPS$KASIAN/skylark,M01,11/28/1995,sample_date,239,0,0.2,MET,AIR,,3/18/1996,1,19951128,0.2,
OPS$KASIAN/skylark,M01,12/1/1995,sample_date,239,0,0.6,MET,AIR,,3/18/1996,1,19951201,0.6,
OPS$KASIAN/skylark,M01,12/4/1995,sample_date,239,0,7,MET,AIR,,3/18/1996,1,19951204,7,
OPS$KASIAN/skylark,M01,12/5/1995,sample_date,239,0,1,MET,AIR,,3/18/1996,1,19951205,1,
OPS$KASIAN/skylark,M01,12/7/1995,sample_date,239,0,0,MET,AIR,,3/18/1996,1,19951207,0,
OPS$KASIAN/skylark,M01,12/8/1995,sample_date,239,0,12.6,MET,AIR,,3/18/1996,1,19951208,12.6,
OPS$KASIAN/skylark,M01,12/9/1995,sample_date,239,0,0.4,MET,AIR,,3/18/1996,1,19951209,0.4,
OPS$KASIAN/skylark,M01,12/10/1995,sample_date,239,0,0,MET,AIR,TS,3/18/1996,1,19951210,0,
OPS$KASIAN/skylark,M01,12/11/1995,sample_date,239,0,0,MET,AIR,TS,3/18/1996,1,19951211,0,
OPS$KASIAN/skylark,M01,12/13/1995,sample_date,239,0,9.5,MET,AIR,,3/18/1996,1,19951213,9.5,
OPS$KASIAN/skylark,M01,12/14/1995,sample_date,239,0,1.2,MET,AIR,,3/18/1996,1,19951214,1.2,
OPS$KASIAN/skylark,M01,12/15/1995,sample_date,239,0,0.1,MET,AIR,,3/18/1996,1,19951215,0.1,
OPS$KASIAN/skylark,M01,12/16/1995,sample_date,239,0,0,MET,AIR,TS,3/18/1996,1,19951216,0,
OPS$KASIAN/skylark,M01,12/17/1995,sample_date,239,0,0.6,MET,AIR,,3/18/1996,1,19951217,0.6,
OPS$KASIAN/skylark,M01,4/24/1994,sample_date,239,0,0,MET,AIR,TR,3/18/1996,1,19940424,0,
OPS$KASIAN/skylark,M01,4/27/1994,sample_date,239,0,0,MET,AIR,,3/18/1996,1,19940427,0,
OPS$KASIAN/skylark,M01,4/29/1994,sample_date,239,0,0,MET,AIR,,3/18/1996,1,19940429,0,
OPS$KASIAN/skylark,M01,5/4/1994,sample_date,239,0,0,MET,AIR,,3/18/1996,1,19940504,0,
OPS$KASIAN/skylark,M01,5/8/1994,sample_date,239,0,0,MET,AIR,TR,3/18/1996,1,19940508,0,
OPS$KASIAN/skylark,M01,5/10/1994,sample_date,239,1.6,0,MET,AIR,,3/18/1996,1,19940510,1.6,
OPS$KASIAN/skylark,M01,5/11/1994,sample_date,239,0.2,0,MET,AIR,,3/18/1996,1,19940511,0.2,
OPS$KASIAN/skylark,M01,5/14/1994,sample_date,239,0,0,MET,AIR,,3/18/1996,1,19940514,0,
OPS$KASIAN/skylark,M01,5/17/1994,sample_date,239,0,0,MET,AIR,,3/18/1996,1,19940517,0,
OPS$KASIAN/skylark,M01,5/20/1994,sample_date,239,0,0,MET,AIR,,3/18/1996,1,19940520,0,
OPS$KASIAN/skylark,M01,5/22/1994,sample_date,239,0.4,0,MET,AIR,,3/18/1996,1,19940522,0.4,
OPS$KASIAN/skylark,M01,5/23/1994,sample_date,239,0.4,0,MET,AIR,,3/18/1996,1,19940523,0.4,
OPS$KASIAN/skylark,M01,5/28/1994,sample_date,239,6.4,0,MET,AIR,,3/18/1996,1,19940528,6.4,
OPS$KASIAN/skylark,M01,5/30/1994,sample_date,239,19.8,0,MET,AIR,,3/18/1996,1,19940530,19.8,
OPS$KASIAN/skylark,M01,6/1/1994,sample_date,239,0,0,MET,AIR,,3/18/1996,1,19940601,0,
OPS$KASIAN/skylark,M01,6/2/1994,sample_date,239,0,0,MET,AIR,,3/18/1996,1,19940602,0,
OPS$KASIAN/skylark,M01,6/5/1994,sample_date,239,16.7,0,MET,AIR,,3/18/1996,1,19940605,16.7,
OPS$KASIAN/skylark,M01,6/6/1994,sample_date,239,0.6,0,MET,AIR,,3/18/1996,1,19940606,0.6,
OPS$KASIAN/skylark,M01,6/9/1994,sample_date,239,0,0,MET,AIR,,3/18/1996,1,19940609,0,
OPS$KASIAN/skylark,M01,6/10/1994,sample_date,239,0.3,0,MET,AIR,,3/18/1996,1,19940610,0.3,
OPS$KASIAN/skylark,M01,6/13/1994,sample_date,239,7.6,0,MET,AIR,,3/18/1996,1,19940613,7.6,
OPS$KASIAN/skylark,M01,6/15/1994,sample_date,239,0.2,0,MET,AIR,,3/18/1996,1,19940615,0.2,
OPS$KASIAN/skylark,M01,6/18/1994,sample_date,239,2.3,0,MET,AIR,,3/18/1996,1,19940618,2.3,
OPS$KASIAN/skylark,M01,6/19/1994,sample_date,239,0,0,MET,AIR,,3/18/1996,1,19940619,0,
OPS$KASIAN/skylark,M01,7/1/1994,sample_date,239,0,0,MET,AIR,TR,3/18/1996,1,19940701,0,
OPS$KASIAN/skylark,M01,7/2/1994,sample_date,239,0,0,MET,AIR,,3/18/1996,1,19940702,0,
OPS$KASIAN/skylark,M01,7/5/1994,sample_date,239,11.2,0,MET,AIR,,3/18/1996,1,19940705,11.2,
OPS$KASIAN/skylark,M01,7/6/1994,sample_date,239,0,0,MET,AIR,TR,3/18/1996,1,19940706,0,
OPS$KASIAN/skylark,M01,7/7/1994,sample_date,239,48.3,0,MET,AIR,,3/18/1996,1,19940707,48.3,
OPS$KASIAN/skylark,M01,7/10/1994,sample_date,239,7.9,0,MET,AIR,,3/18/1996,1,19940710,7.9,
OPS$KASIAN/skylark,M01,7/12/1994,sample_date,239,0,0,MET,AIR,,3/18/1996,1,19940712,0,
OPS$KASIAN/skylark,M01,7/13/1994,sample_date,239,8.4,0,MET,AIR,,3/18/1996,1,19940713,8.4,
OPS$KASIAN/skylark,M01,7/16/1994,sample_date,239,3.4,0,MET,AIR,,3/18/1996,1,19940716,3.4,
OPS$KASIAN/skylark,M01,7/18/1994,sample_date,239,0,0,MET,AIR,,3/18/1996,1,19940718,0,
OPS$KASIAN/skylark,M01,7/19/1994,sample_date,239,12.4,0,MET,AIR,,3/18/1996,1,19940719,12.4,
OPS$KASIAN/skylark,M01,7/20/1994,sample_date,239,3.6,0,MET,AIR,,3/18/1996,1,19940720,3.6,
OPS$KASIAN/skylark,M01,7/23/1994,sample_date,239,0,0,MET,AIR,TR,3/18/1996,1,19940723,0,
OPS$KASIAN/skylark,M01,7/24/1994,sample_date,239,0.2,0,MET,AIR,,3/18/1996,1,19940724,0.2,
OPS$KASIAN/skylark,M01,7/25/1994,sample_date,239,4,0,MET,AIR,,3/18/1996,1,19940725,4,
OPS$KASIAN/skylark,M01,12/16/1994,sample_date,239,0,0,MET,AIR,TS,3/18/1996,1,19941216,0,
OPS$KASIAN/skylark,M01,7/28/1994,sample_date,239,0,0,MET,AIR,,3/18/1996,1,19940728,0,
OPS$KASIAN/skylark,M01,7/29/1994,sample_date,239,0,0,MET,AIR,,3/18/1996,1,19940729,0,
OPS$KASIAN/skylark,M01,7/30/1994,sample_date,239,23,0,MET,AIR,,3/18/1996,1,19940730,23,
OPS$KASIAN/skylark,M01,8/5/1994,sample_date,239,0,0,MET,AIR,,3/18/1996,1,19940805,0,
OPS$KASIAN/skylark,M01,8/7/1994,sample_date,239,10.3,0,MET,AIR,,3/18/1996,1,19940807,10.3,
OPS$KASIAN/skylark,M01,8/8/1994,sample_date,239,0,0,MET,AIR,,3/18/1996,1,19940808,0,
OPS$KASIAN/skylark,M01,8/10/1994,sample_date,239,0.2,0,MET,AIR,,3/18/1996,1,19940810,0.2,
OPS$KASIAN/skylark,M01,8/12/1994,sample_date,239,2,0,MET,AIR,,3/18/1996,1,19940812,2,
OPS$KASIAN/skylark,M01,8/14/1994,sample_date,239,0,0,MET,AIR,,3/18/1996,1,19940814,0,
OPS$KASIAN/skylark,M01,8/16/1994,sample_date,239,0,0,MET,AIR,,3/18/1996,1,19940816,0,
OPS$KASIAN/skylark,M01,8/17/1994,sample_date,239,0,0,MET,AIR,,3/18/1996,1,19940817,0,
OPS$KASIAN/skylark,M01,8/18/1994,sample_date,239,2.6,0,MET,AIR,,3/18/1996,1,19940818,2.6,
OPS$KASIAN/skylark,M01,8/19/1994,sample_date,239,0.9,0,MET,AIR,,3/18/1996,1,19940819,0.9,
OPS$KASIAN/skylark,M01,8/20/1994,sample_date,239,0,0,MET,AIR,,3/18/1996,1,19940820,0,
OPS$KASIAN/skylark,M01,12/21/1994,sample_date,239,0,0,MET,AIR,,3/18/1996,1,19941221,0,
OPS$KASIAN/skylark,M01,12/22/1994,sample_date,239,0,0,MET,AIR,,3/18/1996,1,19941222,0,
OPS$KASIAN/skylark,M01,12/23/1994,sample_date,239,0,0,MET,AIR,,3/18/1996,1,19941223,0,
OPS$KASIAN/skylark,M01,12/24/1994,sample_date,239,0,0,MET,AIR,,3/18/1996,1,19941224,0,
OPS$KASIAN/skylark,M01,12/26/1994,sample_date,239,0,0,MET,AIR,TS,3/18/1996,1,19941226,0,
OPS$KASIAN/skylark,M01,12/29/1994,sample_date,239,0,6.8,MET,AIR,,3/18/1996,1,19941229,6.8,
OPS$KASIAN/skylark,M01,12/31/1994,sample_date,239,0,0,MET,AIR,TS,3/18/1996,1,19941231,0,
OPS$KASIAN/skylark,M01,1/1/1995,sample_date,239,0,0.4,MET,AIR,,3/18/1996,1,19950101,0.4,
OPS$KASIAN/skylark,M01,1/7/1995,sample_date,239,0,1.6,MET,AIR,,3/18/1996,1,19950107,1.6,
OPS$KASIAN/skylark,M01,1/10/1995,sample_date,239,0,10.6,MET,AIR,,3/18/1996,1,19950110,10.6,
OPS$KASIAN/skylark,M01,1/11/1995,sample_date,239,0,2.2,MET,AIR,,3/18/1996,1,19950111,2.2,
OPS$KASIAN/skylark,M01,1/13/1995,sample_date,239,0,5.1,MET,AIR,,3/18/1996,1,19950113,5.1,
OPS$KASIAN/skylark,M01,1/14/1995,sample_date,239,0,0,MET,AIR,,3/18/1996,1,19950114,0,
OPS$KASIAN/skylark,M01,1/16/1995,sample_date,239,0,8.8,MET,AIR,,3/18/1996,1,19950116,8.8,
OPS$KASIAN/skylark,M01,1/18/1995,sample_date,239,0,1,MET,AIR,,3/18/1996,1,19950118,1,
OPS$KASIAN/skylark,M01,1/19/1995,sample_date,239,0,0.1,MET,AIR,,3/18/1996,1,19950119,0.1,
OPS$KASIAN/skylark,M01,1/22/1995,sample_date,239,0,0,MET,AIR,,3/18/1996,1,19950122,0,
OPS$KASIAN/skylark,M01,1/23/1995,sample_date,239,0,0,MET,AIR,,3/18/1996,1,19950123,0,
OPS$KASIAN/skylark,M01,1/24/1995,sample_date,239,0,0,MET,AIR,,3/18/1996,1,19950124,0,
OPS$KASIAN/skylark,M01,1/25/1995,sample_date,239,0,0,MET,AIR,,3/18/1996,1,19950125,0,
OPS$KASIAN/skylark,M01,1/27/1995,sample_date,239,0,1.8,MET,AIR,,3/18/1996,1,19950127,1.8,
OPS$KASIAN/skylark,M01,1/29/1995,sample_date,239,0,0,MET,AIR,,3/18/1996,1,19950129,0,
OPS$KASIAN/skylark,M01,1/30/1995,sample_date,239,0,0.9,MET,AIR,,3/18/1996,1,19950130,0.9,
OPS$KASIAN/skylark,M01,1/31/1995,sample_date,239,0,0,MET,AIR,TS,3/18/1996,1,19950131,0,
OPS$KASIAN/skylark,M01,2/1/1995,sample_date,239,0,0,MET,AIR,,3/18/1996,1,19950201,0,
OPS$KASIAN/skylark,M01,2/2/1995,sample_date,239,0,2,MET,AIR,,3/18/1996,1,19950202,2,
OPS$KASIAN/skylark,M01,2/3/1995,sample_date,239,0,0,MET,AIR,TS,3/18/1996,1,19950203,0,
OPS$KASIAN/skylark,M01,2/8/1995,sample_date,239,0,0.8,MET,AIR,,3/18/1996,1,19950208,0.8,
OPS$KASIAN/skylark,M01,2/9/1995,sample_date,239,0,1.8,MET,AIR,,3/18/1996,1,19950209,1.8,
OPS$KASIAN/skylark,M01,2/10/1995,sample_date,239,0,0,MET,AIR,TS,3/18/1996,1,19950210,0,
OPS$KASIAN/skylark,M01,2/11/1995,sample_date,239,0,0,MET,AIR,TS,3/18/1996,1,19950211,0,
OPS$KASIAN/skylark,M01,2/13/1995,sample_date,239,0,0,MET,AIR,TS,3/18/1996,1,19950213,0,
OPS$KASIAN/skylark,M01,2/14/1995,sample_date,239,0,3.7,MET,AIR,,3/18/1996,1,19950214,3.7,
OPS$KASIAN/skylark,M01,2/16/1995,sample_date,239,0,1.6,MET,AIR,,3/18/1996,1,19950216,1.6,
OPS$KASIAN/skylark,M01,2/17/1995,sample_date,239,0,0.8,MET,AIR,,3/18/1996,1,19950217,0.8,
OPS$KASIAN/skylark,M01,2/21/1995,sample_date,239,0,0,MET,AIR,TS,3/18/1996,1,19950221,0,
OPS$KASIAN/skylark,M01,2/24/1995,sample_date,239,0,0,MET,AIR,,3/18/1996,1,19950224,0,
OPS$KASIAN/skylark,M01,2/25/1995,sample_date,239,0,0.6,MET,AIR,,3/18/1996,1,19950225,0.6,
OPS$KASIAN/skylark,M01,2/28/1995,sample_date,239,0,0.8,MET,AIR,,3/18/1996,1,19950228,0.8,
OPS$KASIAN/skylark,M01,3/1/1995,sample_date,239,0,0,MET,AIR,,3/18/1996,1,19950301,0,
OPS$KASIAN/skylark,M01,3/2/1995,sample_date,239,0,2.5,MET,AIR,,3/18/1996,1,19950302,2.5,
OPS$KASIAN/skylark,M01,3/3/1995,sample_date,239,0,0,MET,AIR,,3/18/1996,1,19950303,0,
OPS$KASIAN/skylark,M01,3/5/1995,sample_date,239,0,0.6,MET,AIR,,3/18/1996,1,19950305,0.6,
OPS$KASIAN/skylark,M01,3/7/1995,sample_date,239,0,0,MET,AIR,TS,3/18/1996,1,19950307,0,
OPS$KASIAN/skylark,M01,3/10/1995,sample_date,239,0,0,MET,AIR,,3/18/1996,1,19950310,0,
OPS$KASIAN/skylark,M01,3/11/1995,sample_date,239,0,0,MET,AIR,,3/18/1996,1,19950311,0,
OPS$KASIAN/skylark,M01,3/13/1995,sample_date,239,0,0,MET,AIR,,3/18/1996,1,19950313,0,
OPS$KASIAN/skylark,M01,3/17/1995,sample_date,239,0,0,MET,AIR,,3/18/1996,1,19950317,0,
OPS$KASIAN/skylark,M01,3/18/1995,sample_date,239,2.6,0,MET,AIR,,3/18/1996,1,19950318,2.6,
OPS$KASIAN/skylark,M01,3/19/1995,sample_date,239,1,3.4,MET,AIR,,3/18/1996,1,19950319,4.4,
OPS$KASIAN/skylark,M01,3/22/1995,sample_date,239,0,0,MET,AIR,,3/18/1996,1,19950322,0,
OPS$KASIAN/skylark,M01,3/24/1995,sample_date,239,0,0,MET,AIR,,3/18/1996,1,19950324,0,
OPS$KASIAN/skylark,M01,3/26/1995,sample_date,239,0,0,MET,AIR,,3/18/1996,1,19950326,0,
OPS$KASIAN/skylark,M01,3/29/1995,sample_date,239,0,0,MET,AIR,,3/18/1996,1,19950329,0,
OPS$KASIAN/skylark,M01,3/30/1995,sample_date,239,0,0,MET,AIR,,3/18/1996,1,19950330,0,
OPS$KASIAN/skylark,M01,3/31/1995,sample_date,239,0,7.4,MET,AIR,,3/18/1996,1,19950331,7.4,
OPS$KASIAN/skylark,M01,4/2/1995,sample_date,239,0,2.4,MET,AIR,,3/18/1996,1,19950402,2.4,
OPS$KASIAN/skylark,M01,4/10/1995,sample_date,239,0,0,MET,AIR,,3/18/1996,1,19950410,0,
OPS$KASIAN/skylark,M01,4/11/1995,sample_date,239,0,0.6,MET,AIR,,3/18/1996,1,19950411,0.6,
OPS$KASIAN/skylark,M01,4/12/1995,sample_date,239,0,0,MET,AIR,,3/18/1996,1,19950412,0,
OPS$KASIAN/skylark,M01,4/16/1995,sample_date,239,0,1.9,MET,AIR,,3/18/1996,1,19950416,1.9,
OPS$KASIAN/skylark,M01,4/17/1995,sample_date,239,0,0,MET,AIR,,3/18/1996,1,19950417,0,
OPS$KASIAN/skylark,M01,4/21/1995,sample_date,239,0,0,MET,AIR,,3/18/1996,1,19950421,0,
OPS$KASIAN/skylark,M01,8/22/1994,sample_date,239,3,0,MET,AIR,,3/18/1996,1,19940822,3,
OPS$KASIAN/skylark,M01,8/23/1994,sample_date,239,13.3,0,MET,AIR,,3/18/1996,1,19940823,13.3,
OPS$KASIAN/skylark,M01,8/24/1994,sample_date,239,0.2,0,MET,AIR,,3/18/1996,1,19940824,0.2,
OPS$KASIAN/skylark,M01,8/25/1994,sample_date,239,0,0,MET,AIR,TR,3/18/1996,1,19940825,0,
OPS$KASIAN/skylark,M01,8/26/1994,sample_date,239,3.6,0,MET,AIR,,3/18/1996,1,19940826,3.6,
OPS$KASIAN/skylark,M01,8/30/1994,sample_date,239,1,0,MET,AIR,,3/18/1996,1,19940830,1,
OPS$KASIAN/skylark,M01,8/31/1994,sample_date,239,0.8,0,MET,AIR,,3/18/1996,1,19940831,0.8,
OPS$KASIAN/skylark,M01,9/4/1994,sample_date,239,47,0,MET,AIR,,3/18/1996,1,19940904,47,
OPS$KASIAN/skylark,M01,9/5/1994,sample_date,239,5,0,MET,AIR,,3/18/1996,1,19940905,5,
OPS$KASIAN/skylark,M01,9/6/1994,sample_date,239,0,0,MET,AIR,,3/18/1996,1,19940906,0,
OPS$KASIAN/skylark,M01,9/8/1994,sample_date,239,0,0,MET,AIR,,3/18/1996,1,19940908,0,
OPS$KASIAN/skylark,M01,9/11/1994,sample_date,239,16.6,0,MET,AIR,,3/18/1996,1,19940911,16.6,
OPS$KASIAN/skylark,M01,9/14/1994,sample_date,239,8.2,0,MET,AIR,,3/18/1996,1,19940914,8.2,
OPS$KASIAN/skylark,M01,9/15/1994,sample_date,239,84.4,0,MET,AIR,,3/18/1996,1,19940915,84.4,
OPS$KASIAN/skylark,M01,9/16/1994,sample_date,239,0,0,MET,AIR,TR,3/18/1996,1,19940916,0,
OPS$KASIAN/skylark,M01,9/18/1994,sample_date,239,0,0,MET,AIR,,3/18/1996,1,19940918,0,
OPS$KASIAN/skylark,M01,9/19/1994,sample_date,239,0,0,MET,AIR,,3/18/1996,1,19940919,0,
OPS$KASIAN/skylark,M01,9/20/1994,sample_date,239,9.4,0,MET,AIR,,3/18/1996,1,19940920,9.4,
OPS$KASIAN/skylark,M01,9/21/1994,sample_date,239,1.2,0,MET,AIR,,3/18/1996,1,19940921,1.2,
OPS$KASIAN/skylark,M01,9/24/1994,sample_date,239,0,0,MET,AIR,,3/18/1996,1,19940924,0,
OPS$KASIAN/skylark,M01,9/25/1994,sample_date,239,0,0,MET,AIR,,3/18/1996,1,19940925,0,
OPS$KASIAN/skylark,M01,9/27/1994,sample_date,239,1.4,0,MET,AIR,,3/18/1996,1,19940927,1.4,
OPS$KASIAN/skylark,M01,9/28/1994,sample_date,239,0,0,MET,AIR,,3/18/1996,1,19940928,0,
OPS$KASIAN/skylark,M01,9/29/1994,sample_date,239,0,0,MET,AIR,,3/18/1996,1,19940929,0,
OPS$KASIAN/skylark,M01,9/30/1994,sample_date,239,0,0,MET,AIR,,3/18/1996,1,19940930,0,
OPS$KASIAN/skylark,M01,10/1/1994,sample_date,239,0,0,MET,AIR,,3/18/1996,1,19941001,0,
OPS$KASIAN/skylark,M01,10/3/1994,sample_date,239,0,0,MET,AIR,,3/18/1996,1,19941003,0,
OPS$KASIAN/skylark,M01,10/6/1994,sample_date,239,1.6,0,MET,AIR,,3/18/1996,1,19941006,1.6,
OPS$KASIAN/skylark,M01,10/8/1994,sample_date,239,0.4,0,MET,AIR,,3/18/1996,1,19941008,0.4,
OPS$KASIAN/skylark,M01,10/10/1994,sample_date,239,0,0,MET,AIR,TR,3/18/1996,1,19941010,0,
OPS$KASIAN/skylark,M01,10/13/1994,sample_date,239,0,0,MET,AIR,,3/18/1996,1,19941013,0,
OPS$KASIAN/skylark,M01,10/16/1994,sample_date,239,3.8,0,MET,AIR,,3/18/1996,1,19941016,3.8,
OPS$KASIAN/skylark,M01,10/26/1994,sample_date,239,0,0,MET,AIR,,3/18/1996,1,19941026,0,
OPS$KASIAN/skylark,M01,10/29/1994,sample_date,239,0,0,MET,AIR,,3/18/1996,1,19941029,0,
OPS$KASIAN/skylark,M01,10/31/1994,sample_date,239,0,0,MET,AIR,,3/18/1996,1,19941031,0,
OPS$KASIAN/skylark,M01,11/1/1994,sample_date,239,6.2,0,MET,AIR,,3/18/1996,1,19941101,6.2,
OPS$KASIAN/skylark,M01,11/2/1994,sample_date,239,0,0,MET,AIR,,3/18/1996,1,19941102,0,
OPS$KASIAN/skylark,M01,11/7/1994,sample_date,239,0,1.1,MET,AIR,,3/18/1996,1,19941107,1.1,
OPS$KASIAN/skylark,M01,11/11/1994,sample_date,239,2.3,0,MET,AIR,,3/18/1996,1,19941111,2.3,
OPS$KASIAN/skylark,M01,11/14/1994,sample_date,239,0,0,MET,AIR,TR,3/18/1996,1,19941114,0,
OPS$KASIAN/skylark,M01,11/16/1994,sample_date,239,0,0,MET,AIR,,3/18/1996,1,19941116,0,
OPS$KASIAN/skylark,M01,11/17/1994,sample_date,239,18.8,0,MET,AIR,,3/18/1996,1,19941117,18.8,
OPS$KASIAN/skylark,M01,11/18/1994,sample_date,239,0,2.6,MET,AIR,,3/18/1996,1,19941118,2.6,
OPS$KASIAN/skylark,M01,11/20/1994,sample_date,239,0,0.2,MET,AIR,,3/18/1996,1,19941120,0.2,
OPS$KASIAN/skylark,M01,11/23/1994,sample_date,239,0,0,MET,AIR,,3/18/1996,1,19941123,0,
OPS$KASIAN/skylark,M01,11/24/1994,sample_date,239,0,0,MET,AIR,,3/18/1996,1,19941124,0,
OPS$KASIAN/skylark,M01,11/27/1994,sample_date,239,0,0.8,MET,AIR,,3/18/1996,1,19941127,0.8,
OPS$KASIAN/skylark,M01,11/28/1994,sample_date,239,0,0,MET,AIR,,3/18/1996,1,19941128,0,
OPS$KASIAN/skylark,M01,12/3/1994,sample_date,239,0,10.8,MET,AIR,,3/18/1996,1,19941203,10.8,
OPS$KASIAN/skylark,M01,12/5/1994,sample_date,239,0,0.3,MET,AIR,,3/18/1996,1,19941205,0.3,
OPS$KASIAN/skylark,M01,12/6/1994,sample_date,239,0,0,MET,AIR,TS,3/18/1996,1,19941206,0,
OPS$KASIAN/skylark,M01,12/9/1994,sample_date,239,0,1.2,MET,AIR,,3/18/1996,1,19941209,1.2,
OPS$KASIAN/skylark,M01,12/13/1994,sample_date,239,0,0,MET,AIR,,3/18/1996,1,19941213,0,
OPS$KASIAN/skylark,M01,12/14/1994,sample_date,239,0,0,MET,AIR,,3/18/1996,1,19941214,0,
OPS$KASIAN/skylark,M01,12/15/1994,sample_date,239,0,1.9,MET,AIR,,3/18/1996,1,19941215,1.9,
OPS$KASIAN/skylark,M01,12/19/1994,sample_date,239,0,0,MET,AIR,,3/18/1996,1,19941219,0,
OPS$KASIAN/skylark,M01,12/20/1994,sample_date,239,0,0,MET,AIR,,3/18/1996,1,19941220,0,
OPS$KASIAN/skylark,M01,12/22/1995,sample_date,239,0,0,MET,AIR,TS,3/18/1996,1,19951222,0,
OPS$KASIAN/skylark,M01,12/24/1995,sample_date,239,0,0,MET,AIR,TS,3/18/1996,1,19951224,0,
OPS$KASIAN/skylark,M01,12/25/1995,sample_date,239,0,1.4,MET,AIR,,3/18/1996,1,19951225,1.4,
OPS$GUSSD/skylark,M01,5/3/1996,sample_date,239,0,0,MET,AIR,,6/5/2001,1,19960503,0,
OPS$GUSSD/skylark,M01,5/4/1996,sample_date,239,0,0,MET,AIR,,6/5/2001,1,19960504,0,
OPS$GUSSD/skylark,M01,5/7/1996,sample_date,239,0,0,MET,AIR,,6/5/2001,1,19960507,0,
OPS$GUSSD/skylark,M01,5/13/1996,sample_date,239,0,0,MET,AIR,TR,6/5/2001,1,19960513,0,
OPS$GUSSD/skylark,M01,5/14/1996,sample_date,239,0.6,0,MET,AIR,,6/5/2001,1,19960514,0.6,
OPS$GUSSD/skylark,M01,5/17/1996,sample_date,239,16.7,0,MET,AIR,,6/5/2001,1,19960517,16.7,
OPS$GUSSD/skylark,M01,5/18/1996,sample_date,239,3.8,0,MET,AIR,,6/5/2001,1,19960518,3.8,
OPS$GUSSD/skylark,M01,5/23/1996,sample_date,239,0,0,MET,AIR,,6/5/2001,1,19960523,0,
OPS$GUSSD/skylark,M01,5/24/1996,sample_date,239,0,0,MET,AIR,,6/5/2001,1,19960524,0,
OPS$GUSSD/skylark,M01,5/25/1996,sample_date,239,0,0,MET,AIR,,6/5/2001,1,19960525,0,
OPS$GUSSD/skylark,M01,5/27/1996,sample_date,239,0,0,MET,AIR,,6/5/2001,1,19960527,0,
OPS$GUSSD/skylark,M01,5/29/1996,sample_date,239,0,0,MET,AIR,,6/5/2001,1,19960529,0,
OPS$GUSSD/skylark,M01,5/30/1996,sample_date,239,0,0,MET,AIR,TR,6/5/2001,1,19960530,0,
OPS$GUSSD/skylark,M01,6/8/1996,sample_date,239,0,0,MET,AIR,,6/5/2001,1,19960608,0,
